DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,0.79448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,-0.39741,0.29885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,1.38784,0.69359,0.76311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,0.59645,1.0998,0.64191,0.70978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,0.09904,0.23866,0.69363,0.43964,0.52331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,0.80034,0.37493,0.39954,0.75444,0.53461,0.59662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,-0.12381,0.49501,0.27537,0.33602,0.67791,0.48349,0.55076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,-0.34923,-0.39398,0.20699,0.13527,0.21407,0.55659,0.37269,0.45678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,1.58881,1.10367,0.7333,0.95076,0.72665,0.72251,0.97726,0.77931,0.81732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,-0.53833,0.66359,0.42506,0.26789,0.47895,0.35783,0.39781,0.68492,0.5194,0.57854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,-0.11947,-0.46978,0.39612,0.20595,0.1162,0.34012,0.24432,0.28463,0.56502,0.42444,0.47903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,-0.56963,-0.51844,-0.68819,-0.03836,-0.1752,-0.19274,0.01646,0.00448,0.05956,0.31835,0.22986,0.29139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,-0.15638,-0.52623,-0.52821,-0.66012,-0.13254,-0.23926,-0.2233,-0.02468,-0.02636,0.01535,0.24109,0.16919,0.22125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,0.00796,-0.22911,-0.50004,-0.50722,-0.63607,-0.17447,-0.26623,-0.25918,-0.07767,-0.06123,-0.01847,0.19822,0.13561,0.18995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,-0.20604,-0.22791,-0.31091,-0.50541,-0.51827,-0.63234,-0.23004,-0.30795,-0.30452,-0.14419,-0.12424,-0.07779,0.13415,0.07959,0.14045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,-0.13133,-0.36497,-0.33771,-0.38252,-0.55394,-0.55135,-0.65395,-0.27693,-0.35268,-0.35594,-0.19598,-0.17345,-0.12288,0.07924,0.02723,0.09477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,1.50663,1.12202,0.82553,0.64203,0.40471,0.05677,-0.01138,-0.1747,0.14393,0.05945,0.03711,0.16566,0.15904,0.19779,0.37292,0.31862,0.38328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,-0.68396,0.81743,0.56103,0.37664,0.28075,0.11684,-0.14844,-0.18677,-0.30323,-0.00371,-0.07921,-0.10368,0.0225,0.02132,0.06581,0.23452,0.18899,0.26285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,-0.40631,-0.84403,0.58519,0.40389,0.24522,0.17495,0.02002,-0.21897,-0.25593,-0.36518,-0.07158,-0.14448,-0.16863,-0.04298,-0.0459,0.00074,0.17751,0.13557,0.21654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,-0.95799,-0.96454,-1.24018,0.24124,0.10367,-0.03641,-0.07624,-0.19661,-0.40139,-0.41535,-0.5078,-0.2105,-0.28847,-0.31166,-0.18514,-0.18006,-0.13082,0.04498,0.00661,0.08472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,0.79882,-0.05998,-0.32317,-0.65345,0.42581,0.2836,0.15099,0.09717,-0.03645,-0.28333,-0.30898,-0.40731,-0.1225,-0.19888,-0.22129,-0.09675,-0.09889,-0.05368,0.11733,0.07344,0.1519,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,-0.71712,-0.14978,-0.59113,-0.70036,-0.91291,0.01612,-0.0677,-0.156,-0.1826,-0.2953,-0.46331,-0.46493,-0.54736,-0.27127,-0.34229,-0.36855,-0.25354,-0.254,-0.20511,-0.03443,-0.07545,0.0043,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,0.53016,-0.14622,0.17173,-0.20417,-0.35444,-0.57594,0.16925,0.07272,-0.019,-0.05157,-0.18231,-0.37892,-0.38065,-0.47399,-0.20998,-0.28302,-0.31107,-0.20313,-0.20112,-0.15525,0.01058,-0.02775,0.04758,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,1.29083,1.15583,0.60661,0.7672,0.46755,0.34892,0.1119,0.63716,0.54315,0.46308,0.41499,0.27897,0.0409,0.01836,-0.10363,0.13368,0.06312,0.01825,0.11164,0.08896,0.12161,0.27509,0.23288,0.31099,,,,,,,,,,,,,,,,,,,,,,,,
Jan1952,-0.40257,0.76064,0.74722,0.3461,0.4906,0.24911,0.18531,0.01141,0.48703,0.40402,0.33373,0.30189,0.17669,-0.03519,-0.06077,-0.17831,0.05318,-0.01832,-0.04968,0.03284,0.00584,0.0346,0.18863,0.15344,0.23366,,,,,,,,,,,,,,,,,,,,,,,
Feb1952,0.2274,-0.25968,0.62644,0.63859,0.28672,0.42075,0.20806,0.14393,-0.01174,0.44377,0.37182,0.31158,0.28587,0.17282,-0.02435,-0.05058,-0.16663,0.05061,-0.0179,-0.05402,0.02387,-0.00828,0.01935,0.16887,0.13511,0.2174,,,,,,,,,,,,,,,,,,,,,,
Mar1952,0.04595,0.03565,-0.24042,0.51327,0.53048,0.22267,0.34489,0.15602,0.096,-0.05051,0.38091,0.32075,0.27061,0.25131,0.15019,-0.03982,-0.06262,-0.17652,0.03907,-0.02647,-0.06158,0.01126,-0.02618,-0.00152,0.14693,0.11189,0.19333,,,,,,,,,,,,,,,,,,,,,
Apr1952,-0.86072,-0.54106,-0.36086,-0.48549,0.25539,0.31482,0.05239,0.18209,0.00389,-0.05317,-0.17469,0.25006,0.20106,0.15356,0.13825,0.05009,-0.12353,-0.14647,-0.25865,-0.04694,-0.11062,-0.1442,-0.07371,-0.11019,-0.08404,0.06045,0.02619,0.10839,,,,,,,,,,,,,,,,,,,,
