DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1951,0.31997,0.06492,-0.13195,-0.18744,-0.03266,-0.28048,-0.38521,-0.33242,-0.38149,-0.42687,-0.31037,-0.26124,-0.1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,-0.24293,-0.01665,-0.07871,-0.21181,-0.25703,-0.12664,-0.33897,-0.42899,-0.38624,-0.43103,-0.47584,-0.36564,-0.32199,-0.18395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,-0.90586,-0.63151,-0.32752,-0.24394,-0.33218,-0.35627,-0.24355,-0.42556,-0.50564,-0.46558,-0.50081,-0.53933,-0.43534,-0.39793,-0.26904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,0.2553,-0.44748,-0.4849,-0.24529,-0.21608,-0.29534,-0.32647,-0.22243,-0.39308,-0.46727,-0.4345,-0.46309,-0.50144,-0.40352,-0.36559,-0.24028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,0.69518,0.49333,0.00152,-0.129,-0.00545,-0.08596,-0.16876,-0.20829,-0.11175,-0.2745,-0.34213,-0.31726,-0.34953,-0.39058,-0.30286,-0.26929,-0.15116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,-0.31036,0.27699,0.24176,-0.14779,-0.20909,-0.08132,-0.13098,-0.2042,-0.23678,-0.14624,-0.30105,-0.36796,-0.34276,-0.3774,-0.41736,-0.3354,-0.30511,-0.19056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,0.53305,0.21692,0.48796,0.39327,0.03362,-0.05815,0.02138,-0.07028,-0.13781,-0.18079,-0.09585,-0.24635,-0.31024,-0.28341,-0.32191,-0.36119,-0.28396,-0.25553,-0.14437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,0.19991,0.45841,0.18362,0.42344,0.34063,-0.00791,-0.0979,-0.00983,-0.09922,-0.15848,-0.19732,-0.1143,-0.2651,-0.32778,-0.3,-0.33874,-0.37736,-0.30278,-0.27208,-0.16101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,0.10828,0.07672,0.28431,0.13001,0.32237,0.26609,-0.04527,-0.12743,-0.03196,-0.1095,-0.17577,-0.21562,-0.13263,-0.27489,-0.33349,-0.30512,-0.34048,-0.38121,-0.30915,-0.27914,-0.17213,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,-0.35865,-0.22207,-0.17772,-0.0202,-0.12472,0.04013,0.01196,-0.23896,-0.28936,-0.20021,-0.24383,-0.29434,-0.32353,-0.23736,-0.36635,-0.42601,-0.39385,-0.4224,-0.45748,-0.38258,-0.35558,-0.24684,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,0.46601,0.02092,0.12056,0.09579,0.22076,0.11606,0.20519,0.15374,-0.07869,-0.14369,-0.06904,-0.13886,-0.20942,-0.24147,-0.15987,-0.27972,-0.34415,-0.31838,-0.35735,-0.39219,-0.32199,-0.29713,-0.19123,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,0.02138,0.16721,-0.0361,-0.00578,-0.04506,0.02683,-0.02599,0.06025,0.02287,-0.15385,-0.19512,-0.13377,-0.19992,-0.25346,-0.28134,-0.20755,-0.31291,-0.38176,-0.35257,-0.39258,-0.41748,-0.35294,-0.34626,-0.24171,,,,,,,,,,,,,,,,,,,,,,,,
Jan1952,1.41855,0.53719,0.58316,0.31908,0.3225,0.27059,0.34439,0.29418,0.36624,0.3099,0.13456,0.08,0.12629,0.02066,-0.04916,-0.08793,-0.02498,-0.13295,-0.19923,-0.17378,-0.21519,-0.2366,-0.17144,-0.16726,-0.05922,,,,,,,,,,,,,,,,,,,,,,,
Feb1952,0.86545,1.29156,0.6563,0.67913,0.44842,0.44137,0.40157,0.47037,0.41536,0.48068,0.42398,0.26337,0.20568,0.24306,0.12902,0.04777,0.00514,0.05977,-0.04968,-0.11643,-0.09267,-0.13348,-0.15036,-0.08627,-0.08785,0.01384,,,,,,,,,,,,,,,,,,,,,,
Mar1952,-0.08594,0.50902,0.94856,0.54698,0.57769,0.37315,0.36484,0.33282,0.39597,0.34751,0.40936,0.35866,0.21972,0.1686,0.20421,0.09926,0.02093,-0.01487,0.03679,-0.06681,-0.13069,-0.10644,-0.14338,-0.15577,-0.0935,-0.0977,0.00055,,,,,,,,,,,,,,,,,,,,,
Apr1952,0.26951,0.01076,0.42241,0.84473,0.5027,0.54111,0.34724,0.33867,0.30807,0.36742,0.32033,0.38425,0.33983,0.2143,0.17316,0.20912,0.10445,0.02472,-0.01368,0.03441,-0.06807,-0.12912,-0.10463,-0.14168,-0.15249,-0.09043,-0.09836,-0.00198,,,,,,,,,,,,,,,,,,,,
May1952,0.33311,0.26971,0.09149,0.40971,0.80083,0.48998,0.52822,0.35219,0.34765,0.31926,0.37646,0.32979,0.38856,0.35074,0.23081,0.19087,0.22723,0.11989,0.03457,-0.00328,0.04311,-0.05701,-0.11593,-0.09095,-0.12852,-0.13848,-0.07835,-0.08826,0.00441,,,,,,,,,,,,,,,,,,,
Jun1952,-0.14108,0.07079,0.10563,-0.02414,0.32254,0.72273,0.44648,0.49201,0.32371,0.31566,0.28941,0.34295,0.29918,0.35381,0.31822,0.19834,0.15724,0.19282,0.08674,0.00072,-0.03396,0.01354,-0.08452,-0.14379,-0.11891,-0.1538,-0.16301,-0.10244,-0.11177,-0.0203,,,,,,,,,,,,,,,,,,
Jul1952,-0.65507,-0.67912,-0.30992,-0.21265,-0.24273,0.13925,0.54334,0.31771,0.39355,0.22818,0.21858,0.19562,0.24719,0.21023,0.25921,0.22118,0.10419,0.06812,0.10735,0.02108,-0.06024,-0.09019,-0.04179,-0.13685,-0.19137,-0.16575,-0.19673,-0.20331,-0.14436,-0.15017,-0.06341,,,,,,,,,,,,,,,,,
Aug1952,1.4826,0.77172,0.58426,0.49953,0.40375,0.24896,0.48997,0.81408,0.52709,0.57298,0.40499,0.38864,0.36363,0.41322,0.37415,0.42163,0.38584,0.26469,0.22468,0.25821,0.1538,0.0696,0.03673,0.0803,-0.01713,-0.07437,-0.04945,-0.08256,-0.09186,-0.03068,-0.03403,0.05422,,,,,,,,,,,,,,,,
Sep1952,0.3802,1.20545,0.65623,0.54315,0.49068,0.41074,0.25966,0.47811,0.80192,0.5411,0.57594,0.40789,0.39363,0.37268,0.4215,0.38356,0.43107,0.39419,0.27476,0.23494,0.26711,0.16523,0.08287,0.05403,0.10009,0.00453,-0.05154,-0.02703,-0.05975,-0.06844,-0.00969,-0.01289,0.06922,,,,,,,,,,,,,,,
Oct1952,1.91965,1.70175,1.89709,1.7006,1.61039,1.52581,1.36427,1.20067,1.22348,1.40797,1.07209,1.03885,0.88034,0.85796,0.8422,0.88144,0.8394,0.88737,0.86764,0.75196,0.689,0.70455,0.57559,0.48165,0.44295,0.48169,0.37777,0.32041,0.33837,0.30295,0.28662,0.34494,0.33459,0.41314,,,,,,,,,,,,,,
Nov1952,-0.25362,1.2998,1.27297,1.51427,1.33955,1.26003,1.21119,1.08781,0.96381,1.04131,1.24707,0.94008,0.93391,0.77854,0.75852,0.74724,0.7851,0.74201,0.78878,0.76594,0.64649,0.58741,0.60835,0.47416,0.38483,0.34672,0.38846,0.28507,0.22951,0.25066,0.21892,0.20753,0.26577,0.25865,0.33553,,,,,,,,,,,,,
Dec1952,0.23711,-0.05117,0.84465,0.87899,1.09167,0.98302,0.92307,0.90937,0.85937,0.7728,0.87786,1.09755,0.86251,0.87681,0.73763,0.71746,0.71409,0.74774,0.71049,0.75475,0.73404,0.62102,0.55691,0.57887,0.45315,0.36638,0.3334,0.37039,0.27417,0.21918,0.23689,0.20699,0.1973,0.25544,0.25122,0.32543,,,,,,,,,,,,
Jan1953,-0.49915,-0.04074,-0.20847,0.62373,0.66343,0.89099,0.76996,0.72481,0.71193,0.65965,0.57896,0.71127,0.94859,0.735,0.76496,0.62927,0.60621,0.60383,0.63744,0.60252,0.64605,0.62908,0.52101,0.46112,0.49262,0.38944,0.3033,0.27427,0.31257,0.21835,0.16578,0.18451,0.16584,0.15422,0.21273,0.21544,0.28682,,,,,,,,,,,
Feb1953,0.91105,0.26376,0.22074,0.04718,0.72181,0.75062,0.95753,0.85449,0.80813,0.8023,0.75394,0.68051,0.79771,1.01039,0.80329,0.83406,0.70395,0.67758,0.67083,0.70448,0.66933,0.71213,0.69682,0.59401,0.53258,0.55919,0.46369,0.38098,0.34662,0.38431,0.28884,0.2381,0.25491,0.24139,0.22971,0.28786,0.28957,0.3592,,,,,,,,,,
Mar1953,0.65861,0.84341,0.38557,0.31107,0.14525,0.72318,0.74796,0.9317,0.84262,0.80109,0.79698,0.75546,0.69398,0.80058,0.99457,0.81124,0.84423,0.72281,0.69634,0.6896,0.72071,0.68954,0.73087,0.71719,0.62163,0.56241,0.58777,0.49698,0.41761,0.38427,0.42097,0.32848,0.27817,0.293,0.2809,0.26775,0.32307,0.32272,0.3881,,,,,,,,,
Apr1953,-0.02338,0.31822,0.62207,0.29346,0.241,0.10361,0.63725,0.65954,0.82849,0.74629,0.70879,0.7098,0.67265,0.62148,0.73248,0.9165,0.75863,0.79399,0.67961,0.6534,0.64629,0.67667,0.6489,0.68935,0.67797,0.5861,0.52627,0.55264,0.47038,0.39074,0.35926,0.39569,0.30604,0.25561,0.26972,0.25591,0.23971,0.29162,0.29124,0.35482,,,,,,,,
May1953,-0.23949,-0.24196,0.04975,0.40557,0.17807,0.14965,0.03996,0.54833,0.57382,0.73093,0.65565,0.62009,0.6231,0.59125,0.54426,0.65537,0.83863,0.69322,0.72808,0.61753,0.59185,0.58557,0.61579,0.59049,0.63033,0.61897,0.52962,0.47035,0.49855,0.42237,0.34259,0.31572,0.35509,0.26806,0.21941,0.23435,0.22292,0.20594,0.25631,0.25745,0.3186,,,,,,,
Jun1953,0.51669,0.01359,-0.05603,0.12511,0.45195,0.24593,0.19926,0.0886,0.5747,0.59495,0.74737,0.67315,0.63933,0.64042,0.61224,0.56425,0.66992,0.84957,0.7079,0.74554,0.63556,0.61114,0.60568,0.63669,0.61058,0.65292,0.64121,0.55195,0.49248,0.52013,0.44249,0.36518,0.33967,0.3794,0.29225,0.24463,0.25939,0.24868,0.23035,0.28066,0.28176,0.34371,,,,,,
Jul1953,-0.39163,-0.00611,-0.22235,-0.26003,-0.01615,0.33035,0.12198,0.10663,0.02252,0.50787,0.52465,0.67735,0.60079,0.57173,0.56758,0.5346,0.48596,0.59512,0.77548,0.64594,0.68052,0.57316,0.55022,0.54435,0.57291,0.54964,0.58871,0.58016,0.49643,0.44216,0.46966,0.40042,0.32671,0.30385,0.34231,0.25882,0.21171,0.22733,0.21757,0.20206,0.24955,0.24993,0.30824,,,,,
Aug1953,-0.19667,-0.50677,-0.25624,-0.42283,-0.41558,-0.17535,0.18633,0.00539,0.01795,-0.05121,0.44952,0.46571,0.62402,0.54315,0.51579,0.51287,0.47998,0.43016,0.54601,0.73408,0.60322,0.64393,0.53693,0.512,0.50664,0.53628,0.51295,0.55261,0.54207,0.45642,0.40348,0.43362,0.3722,0.2993,0.27471,0.31331,0.22878,0.18337,0.19734,0.18701,0.17121,0.21921,0.21877,0.27734,,,,
Sep1953,-1.17793,-0.97314,-0.99243,-0.78159,-0.79471,-0.7606,-0.5509,-0.18607,-0.29357,-0.20311,-0.25174,0.25799,0.28169,0.44636,0.36469,0.34212,0.34125,0.30467,0.25702,0.37981,0.57662,0.46028,0.50483,0.40351,0.38358,0.38035,0.40933,0.38895,0.42764,0.41947,0.33532,0.28436,0.31428,0.25978,0.18367,0.16713,0.20852,0.1244,0.07966,0.09452,0.08537,0.07288,0.12048,0.12224,0.17902,,,
Oct1953,-0.00257,-0.61923,-0.64155,-0.77486,-0.6154,-0.68143,-0.68656,-0.54202,-0.22932,-0.33662,-0.25422,-0.29843,0.20349,0.23166,0.40109,0.31388,0.29884,0.30447,0.2732,0.23126,0.35156,0.5505,0.43454,0.47864,0.38022,0.36068,0.3579,0.38786,0.36593,0.40547,0.39377,0.30897,0.25518,0.28718,0.23127,0.15169,0.13787,0.18156,0.09862,0.05436,0.06862,0.06018,0.0461,0.09381,0.09564,0.15216,,
Nov1953,0.39443,0.16686,-0.2138,-0.30852,-0.43574,-0.32717,-0.45102,-0.49019,-0.3871,-0.11686,-0.22186,-0.16913,-0.23152,0.25421,0.28041,0.45304,0.36429,0.34295,0.34049,0.31058,0.26532,0.38185,0.57969,0.45349,0.49936,0.39912,0.38018,0.3763,0.40836,0.38755,0.43034,0.42151,0.33641,0.28492,0.3132,0.26196,0.18409,0.17553,0.21968,0.14062,0.09739,0.11154,0.10016,0.08084,0.12866,0.13061,0.18719,
Dec1953,0.75057,0.68548,0.53189,0.27139,0.14604,0.03841,0.10891,-0.00378,-0.08285,-0.01531,0.19087,0.0766,0.05958,-0.0125,0.43041,0.44654,0.61208,0.52636,0.50678,0.50381,0.48215,0.43514,0.52812,0.71147,0.58142,0.62441,0.52898,0.50663,0.50538,0.53802,0.51287,0.55697,0.5479,0.46412,0.41436,0.43933,0.3698,0.29434,0.28271,0.32415,0.24643,0.20669,0.22128,0.20724,0.18641,0.23645,0.23582,0.29261
Jan1954,-0.3687,0.46999,0.49694,0.34247,0.0932,-0.02117,-0.11268,-0.03301,-0.12637,-0.21198,-0.14378,0.06082,-0.03821,-0.03823,-0.09912,0.34069,0.35334,0.51816,0.4345,0.41668,0.41439,0.39844,0.3555,0.44862,0.63747,0.52828,0.57008,0.47763,0.45761,0.45536,0.4875,0.46524,0.51596,0.50479,0.42683,0.3854,0.40931,0.34714,0.27481,0.2629,0.30437,0.22959,0.19461,0.20919,0.19505,0.17338,0.22054,0.21723
Feb1954,0.52125,0.03092,0.4854,0.50967,0.37438,0.14783,0.05022,-0.0281,0.03401,-0.05312,-0.14066,-0.07647,0.10903,0.01504,0.00932,-0.06064,0.3608,0.36891,0.52449,0.44282,0.42574,0.42354,0.41086,0.3713,0.45851,0.6416,0.54428,0.5862,0.493,0.47414,0.4708,0.50372,0.48113,0.53522,0.52482,0.44838,0.40715,0.43035,0.37024,0.29964,0.28706,0.32706,0.25323,0.22013,0.23393,0.21909,0.19644,0.24243
Mar1954,1.42571,1.03474,0.61699,0.74322,0.72455,0.59397,0.39192,0.30646,0.23921,0.28536,0.20438,0.11971,0.17541,0.33164,0.23544,0.19807,0.11913,0.51525,0.51867,0.66301,0.58728,0.57042,0.57039,0.55942,0.52212,0.60146,0.76896,0.66868,0.7124,0.62199,0.6028,0.60036,0.63322,0.60956,0.66155,0.64822,0.57298,0.52977,0.54955,0.4803,0.41017,0.39449,0.43256,0.35981,0.32791,0.34193,0.32739,0.30426
Apr1954,-0.06125,0.89946,0.7872,0.48583,0.63808,0.63708,0.51262,0.32458,0.24486,0.18398,0.22469,0.15765,0.08141,0.13642,0.29103,0.20484,0.16912,0.09076,0.47466,0.47717,0.61752,0.54386,0.52989,0.52982,0.52117,0.48621,0.56181,0.72815,0.63567,0.6762,0.58887,0.57099,0.56892,0.59967,0.57675,0.62767,0.61319,0.53669,0.49404,0.5129,0.44432,0.37362,0.36001,0.39824,0.32641,0.29411,0.30842,0.2933
May1954,-0.49236,-0.42,0.42629,0.48577,0.29089,0.49086,0.50977,0.40129,0.23017,0.15698,0.1027,0.13936,0.07739,0.00853,0.05829,0.20734,0.1312,0.09874,0.01784,0.39421,0.39758,0.536,0.46402,0.45275,0.45237,0.4442,0.41078,0.48425,0.65212,0.56675,0.60481,0.52272,0.50832,0.5068,0.53647,0.51527,0.56697,0.55219,0.47738,0.43749,0.45516,0.39198,0.32288,0.31208,0.3504,0.28056,0.24963,0.26366
Jun1954,-0.16698,-0.50579,-0.44599,0.26607,0.38898,0.22587,0.44446,0.47148,0.3692,0.19888,0.1295,0.07473,0.11183,0.04823,-0.01798,0.02753,0.17124,0.09649,0.0639,-0.01774,0.36166,0.36693,0.50817,0.43514,0.42418,0.42578,0.41805,0.38542,0.45984,0.6307,0.54753,0.58736,0.50676,0.49314,0.49198,0.52259,0.5016,0.5549,0.53977,0.46405,0.42402,0.44219,0.37629,0.30824,0.29696,0.33579,0.26419,0.2339
Jul1954,-0.1226,-0.25746,-0.52122,-0.50832,0.20085,0.33115,0.15895,0.38851,0.435,0.33262,0.16167,0.09608,0.04228,0.08334,0.01679,-0.04839,-0.00598,0.13439,0.06488,0.04538,-0.03323,0.33216,0.33825,0.47212,0.40215,0.393,0.39447,0.38949,0.35943,0.4319,0.5943,0.5196,0.55858,0.4825,0.46945,0.46841,0.49606,0.47737,0.52871,0.51606,0.44312,0.40425,0.42073,0.35956,0.29212,0.28153,0.3204,0.25009
Aug1954,0.46674,0.18333,-0.00678,-0.36619,-0.38271,0.23919,0.34677,0.18202,0.40086,0.44724,0.34812,0.17426,0.10719,0.05258,0.09464,0.02761,-0.03704,0.00369,0.14647,0.07623,0.05043,-0.02702,0.34691,0.35071,0.48848,0.4171,0.40724,0.40829,0.40076,0.37068,0.44683,0.61213,0.53969,0.57972,0.50094,0.4869,0.48466,0.51434,0.49398,0.54442,0.53113,0.45871,0.41846,0.43513,0.37095,0.30285,0.29251,0.33172
Sep1954,-0.90229,-0.41322,-0.43173,-0.48883,-0.65193,-0.64624,-0.11987,0.03563,-0.06717,0.22133,0.28231,0.19154,0.02583,-0.03375,-0.08509,-0.03989,-0.10083,-0.16529,-0.12434,0.01715,-0.04731,-0.06245,-0.13339,0.24134,0.2503,0.38818,0.31776,0.31001,0.31091,0.30531,0.2757,0.3516,0.51628,0.44945,0.48646,0.4131,0.4016,0.39838,0.42726,0.40818,0.45918,0.44849,0.37732,0.33946,0.35532,0.29268,0.226,0.21887
Oct1954,-0.99933,-1.19336,-0.84033,-0.86654,-0.87938,-0.9629,-0.94139,-0.50928,-0.3339,-0.39961,-0.05747,0.03496,-0.0342,-0.18685,-0.23366,-0.28644,-0.23472,-0.28506,-0.34121,-0.29535,-0.15782,-0.21403,-0.22595,-0.29566,0.08567,0.09921,0.23939,0.16899,0.16191,0.16462,0.15734,0.1287,0.20283,0.37323,0.3154,0.34676,0.27846,0.27113,0.26868,0.29684,0.27827,0.33115,0.32037,0.2487,0.21194,0.22718,0.17127,0.10668
Nov1954,0.13673,-0.56956,-0.81879,-0.62309,-0.66544,-0.69009,-0.81265,-0.81743,-0.4625,-0.31163,-0.3687,-0.05539,0.02556,-0.03693,-0.18456,-0.22169,-0.27785,-0.23278,-0.29132,-0.34501,-0.30296,-0.17095,-0.22351,-0.23708,-0.30171,0.06104,0.07613,0.21285,0.14461,0.13986,0.14525,0.14205,0.11363,0.19001,0.35698,0.30658,0.3378,0.27583,0.27099,0.27061,0.29858,0.28059,0.33032,0.31482,0.24489,0.2094,0.22522,0.16735
Dec1954,0.5577,0.40314,-0.03085,-0.22821,-0.1966,-0.25703,-0.27794,-0.41523,-0.47833,-0.19555,-0.08086,-0.15615,0.0771,0.14874,0.08406,-0.06373,-0.09372,-0.15741,-0.11133,-0.17339,-0.21888,-0.18263,-0.07388,-0.12502,-0.13118,-0.20793,0.14556,0.15281,0.28837,0.22076,0.21183,0.21764,0.21479,0.18739,0.26481,0.42728,0.36393,0.39595,0.33366,0.32735,0.32831,0.35932,0.34219,0.38956,0.37328,0.30519,0.2675,0.28321
Jan1955,2.44732,1.35556,1.19732,0.77363,0.57597,0.5724,0.53009,0.49136,0.33982,0.23655,0.49144,0.5505,0.45004,0.57622,0.60504,0.52761,0.36798,0.33135,0.27088,0.30811,0.24513,0.2032,0.23783,0.341,0.28222,0.25379,0.17043,0.52113,0.52482,0.65586,0.59517,0.58154,0.59514,0.58379,0.55699,0.63543,0.78909,0.69646,0.73584,0.65971,0.64834,0.64905,0.69013,0.67265,0.71639,0.69936,0.63347,0.58969
Feb1955,-0.21191,1.56956,1.11055,0.97593,0.60419,0.42702,0.43066,0.39464,0.35861,0.22689,0.12787,0.36583,0.43478,0.34664,0.4826,0.51908,0.44709,0.29017,0.2518,0.19204,0.22999,0.16934,0.13305,0.16896,0.26597,0.21102,0.20179,0.11952,0.45897,0.46431,0.59297,0.53275,0.52014,0.53782,0.52847,0.50282,0.58059,0.73314,0.64958,0.68686,0.61311,0.60291,0.604,0.64432,0.62756,0.67079,0.65271,0.58706
Mar1955,-0.29541,-0.33446,1.14543,0.93452,0.82263,0.48683,0.32611,0.33339,0.30257,0.27158,0.15717,0.06873,0.28807,0.35566,0.27814,0.41409,0.45326,0.38949,0.23966,0.20424,0.1468,0.18563,0.12986,0.09894,0.13419,0.22454,0.17434,0.17028,0.08883,0.4178,0.42418,0.54809,0.48823,0.47607,0.49517,0.48547,0.45991,0.53454,0.68228,0.60579,0.64054,0.57065,0.56143,0.5631,0.60155,0.5857,0.62914,0.61116
Apr1955,0.3795,-0.03338,-0.20143,1.03593,0.87601,0.78093,0.46661,0.31777,0.32313,0.29621,0.26447,0.16576,0.08551,0.29151,0.36109,0.29086,0.41657,0.45241,0.39018,0.24251,0.20655,0.15182,0.19086,0.13586,0.10717,0.14276,0.22786,0.17822,0.17984,0.0982,0.42096,0.4274,0.54903,0.48987,0.47767,0.49523,0.48307,0.45543,0.52929,0.67559,0.59688,0.63105,0.5617,0.55282,0.55475,0.59287,0.57744,0.62051
May1955,-0.44308,-0.13088,-0.28934,-0.34178,0.81457,0.73147,0.65417,0.36367,0.22959,0.23565,0.21293,0.18209,0.09055,0.01792,0.20997,0.27933,0.21851,0.34247,0.37421,0.31576,0.17313,0.13868,0.08634,0.12635,0.07225,0.04519,0.08028,0.16176,0.11455,0.12316,0.04148,0.36129,0.37139,0.49083,0.4329,0.42221,0.44141,0.42871,0.40157,0.47532,0.61752,0.54544,0.57881,0.51302,0.50516,0.50747,0.54492,0.5297
Jun1955,-0.233,-0.50778,-0.25041,-0.36941,-0.38172,0.72267,0.67322,0.60724,0.32652,0.19231,0.19995,0.1757,0.14749,0.05526,-0.0146,0.17003,0.23652,0.1769,0.30144,0.3339,0.27825,0.13714,0.1044,0.0515,0.09173,0.04015,0.01387,0.04982,0.13179,0.08422,0.09699,0.01772,0.34074,0.35181,0.47218,0.41473,0.4042,0.42476,0.41147,0.38374,0.45853,0.60277,0.52905,0.56539,0.49834,0.49021,0.49213,0.53133
Jul1955,-0.0289,-0.22273,-0.47277,-0.29065,-0.36735,-0.38298,0.65682,0.62953,0.58029,0.30103,0.16578,0.17539,0.15098,0.12821,0.0336,-0.03523,0.14103,0.20715,0.15183,0.28316,0.3134,0.26003,0.12617,0.09294,0.04352,0.08335,0.03542,0.01247,0.04769,0.12836,0.08212,0.09264,0.01729,0.32973,0.34025,0.45586,0.39939,0.39065,0.41069,0.39982,0.37262,0.44367,0.58125,0.51313,0.54655,0.48259,0.47568,0.47695
Aug1955,0.75724,0.47985,0.24451,-0.16072,-0.06034,-0.19046,-0.23968,0.73245,0.69021,0.63263,0.35534,0.21687,0.22471,0.19909,0.17659,0.08102,0.01244,0.18787,0.25468,0.19722,0.32189,0.35497,0.30239,0.16253,0.12943,0.07875,0.11867,0.06932,0.04368,0.08084,0.16572,0.12011,0.13409,0.0619,0.3717,0.38106,0.4956,0.44136,0.43073,0.4496,0.43792,0.41147,0.48111,0.61888,0.54619,0.58025,0.51491,0.5079
Sep1955,-0.42909,0.10222,0.02118,-0.0902,-0.32558,-0.23994,-0.35241,-0.38299,0.56668,0.58515,0.53293,0.2578,0.12544,0.13808,0.11387,0.09495,0.00454,-0.0647,0.10664,0.17484,0.12086,0.25219,0.28786,0.24119,0.10794,0.07702,0.02796,0.06795,0.01994,-0.004,0.03151,0.11559,0.06753,0.08156,0.00739,0.32064,0.33193,0.44472,0.39075,0.3811,0.40043,0.39121,0.36571,0.43619,0.57241,0.49973,0.53451,0.4718
Oct1955,0.04789,-0.19183,0.07586,0.01343,-0.07309,-0.28144,-0.23973,-0.35538,-0.38624,0.47018,0.52218,0.47611,0.21273,0.08626,0.10555,0.07564,0.0635,-0.01943,-0.08291,0.09129,0.15652,0.10553,0.23217,0.26564,0.22289,0.08948,0.05819,0.00963,0.04827,0.00189,-0.02477,0.01075,0.09163,0.04487,0.05719,-0.0189,0.29792,0.31117,0.42548,0.37178,0.36201,0.38239,0.37231,0.34679,0.41827,0.55554,0.48261,0.52098
