DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,-0.52827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,-0.14051,-0.5422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,0.92272,0.2616,-0.19796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,0.8033,0.9456,0.38253,-0.0571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,0.03414,0.47757,0.77739,0.32191,-0.07675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,-0.49657,-0.36198,0.10103,0.52662,0.1764,-0.17022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,0.43535,-0.03433,-0.10104,0.23221,0.5906,0.22187,-0.13956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,-0.53022,-0.09442,-0.31008,-0.32913,-0.00111,0.38017,0.10589,-0.21229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,0.95933,0.33692,0.50829,0.24462,0.13165,0.33668,0.5954,0.27659,-0.0587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,1.61241,1.50893,1.1793,1.18492,0.88614,0.80824,0.91701,1.00824,0.60314,0.21897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,-0.85969,0.81882,1.03066,0.65014,0.73831,0.49729,0.43675,0.58774,0.77391,0.43258,0.09614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,2.34526,1.86609,2.19327,2.02182,1.81819,1.78751,1.57224,1.53533,1.56852,1.51664,1.11837,0.73401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,0.3122,1.29517,1.0925,1.37154,1.39839,1.26414,1.29789,1.18913,1.17559,1.19788,1.2281,0.98934,0.70834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,1.05139,0.68374,1.3273,1.19105,1.41309,1.44397,1.34493,1.37549,1.31005,1.30238,1.32306,1.35157,1.14671,0.88099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,-0.60635,0.57384,0.39187,1.03911,0.90459,1.12083,1.19026,1.07906,1.11473,1.04496,1.04155,1.08398,1.1465,0.97247,0.73593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,0.94859,0.05981,0.68014,0.50395,1.09241,0.97055,1.17965,1.24779,1.13881,1.17341,1.10851,1.10765,1.14757,1.20545,1.02484,0.78854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,0.04353,0.59693,-0.02622,0.61137,0.4693,1.05504,0.93778,1.14623,1.21482,1.10377,1.13666,1.06957,1.06807,1.11231,1.1793,1.00148,0.76861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,0.76634,0.44383,0.79391,0.136,0.6857,0.53625,1.11164,0.99281,1.20693,1.28243,1.16633,1.19732,1.12972,1.13311,1.17804,1.23955,1.0594,0.81519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,0.83291,1.02364,0.76553,1.01034,0.37024,0.7931,0.62031,1.18921,1.06863,1.29122,1.36037,1.23996,1.2649,1.20249,1.20387,1.24533,1.30355,1.12133,0.86808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,-0.06837,0.52753,0.72453,0.57276,0.82573,0.30999,0.73225,0.57934,1.12813,1.00847,1.22558,1.2937,1.17791,1.20273,1.14014,1.13833,1.18172,1.24456,1.07747,0.83476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,0.79456,0.47542,0.80962,0.90241,0.76901,0.93231,0.47979,0.80827,0.65368,1.15531,1.04547,1.24726,1.31557,1.20381,1.22524,1.16754,1.16944,1.21064,1.27244,1.10743,0.87301,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,-0.08138,0.40223,0.19261,0.55191,0.68281,0.60249,0.79018,0.37907,0.73143,0.59247,1.09975,0.99187,1.19246,1.26117,1.15376,1.17561,1.12002,1.12305,1.16757,1.23224,1.07156,0.8489,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,-0.55586,-0.53169,-0.03505,-0.16321,0.18799,0.38488,0.32944,0.54465,0.21309,0.61006,0.50639,1.02097,0.91209,1.11719,1.19224,1.08443,1.1093,1.04979,1.04993,1.09534,1.16688,1.01061,0.78926,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,-0.33588,-0.5841,-0.57468,-0.20224,-0.26891,0.00923,0.17256,0.115,0.33403,0.0944,0.48483,0.43042,0.92274,0.82425,1.00833,1.07504,0.97784,1.00657,0.94865,0.94888,0.99945,1.08041,0.95339,0.75738,,,,,,,,,,,,,,,,,,,,,,,,
Jan1952,-0.54481,-0.60897,-0.75076,-0.75377,-0.49954,-0.52846,-0.33743,-0.20215,-0.22724,-0.01873,-0.14782,0.22329,0.22527,0.68649,0.59571,0.76532,0.8288,0.73946,0.76981,0.7124,0.70135,0.75391,0.84,0.7267,0.57054,,,,,,,,,,,,,,,,,,,,,,,
Feb1952,0.98224,0.21635,0.02782,-0.09343,-0.16273,-0.02183,-0.08123,0.04985,0.11685,0.10301,0.24562,0.10997,0.42062,0.41198,0.83519,0.7562,0.92457,0.98258,0.90287,0.93297,0.87945,0.87374,0.91919,0.99597,0.88835,0.72532,,,,,,,,,,,,,,,,,,,,,,
Mar1952,0.54352,0.87234,0.27187,0.10547,-0.01249,-0.07432,0.02572,-0.02451,0.09426,0.15541,0.14495,0.27438,0.14908,0.43563,0.43376,0.83426,0.76184,0.925,0.98336,0.90936,0.93942,0.89116,0.88566,0.92946,1.00411,0.89867,0.74554,,,,,,,,,,,,,,,,,,,,,
Apr1952,0.27618,0.42917,0.78762,0.26771,0.11484,0.00744,-0.05616,0.02775,-0.01955,0.09367,0.15171,0.14355,0.26494,0.13793,0.41713,0.42356,0.82284,0.75342,0.91685,0.97624,0.90369,0.93313,0.88651,0.88083,0.92431,0.99866,0.89268,0.74073,,,,,,,,,,,,,,,,,,,,
May1952,0.86193,0.59534,0.58861,0.86185,0.36311,0.21007,0.11124,0.04707,0.11767,0.07147,0.17855,0.23449,0.22764,0.34182,0.21092,0.47922,0.47695,0.86754,0.80095,0.96232,1.01995,0.9481,0.97728,0.93176,0.92955,0.97276,1.04467,0.93796,0.78039,,,,,,,,,,,,,,,,,,,
Jun1952,-0.92098,-0.04846,0.00061,0.1993,0.66466,0.20626,0.06886,-0.02999,-0.09046,-0.01712,-0.05514,0.05304,0.1116,0.10128,0.21814,0.09666,0.37874,0.3852,0.79573,0.72519,0.89447,0.95614,0.88197,0.91092,0.86369,0.85949,0.90568,0.98429,0.87272,0.71747,,,,,,,,,,,,,,,,,,
Jul1952,-0.80411,-1.12091,-0.52633,-0.37537,-0.09468,0.46477,0.0443,-0.07058,-0.16387,-0.21748,-0.13562,-0.16653,-0.05882,-0.00034,-0.00975,0.1092,-0.00518,0.2761,0.29222,0.71386,0.64254,0.81643,0.88185,0.80857,0.8373,0.78912,0.78201,0.83085,0.91642,0.80674,0.65944,,,,,,,,,,,,,,,,,
Aug1952,0.2298,-0.44339,-0.77318,-0.34293,-0.24866,-0.02485,0.47623,0.07385,-0.04233,-0.13567,-0.1884,-0.1109,-0.14155,-0.03681,0.01981,0.00845,0.12047,0.00847,0.27595,0.28843,0.70725,0.63678,0.81256,0.87793,0.80419,0.8333,0.78489,0.77583,0.82463,0.91076,0.80177,0.6569,,,,,,,,,,,,,,,,
Sep1952,1.43649,1.22923,0.68581,0.23601,0.43309,0.39321,0.4575,0.74788,0.32652,0.19984,0.10672,0.0447,0.11159,0.07338,0.173,0.22502,0.21612,0.31631,0.19313,0.44065,0.43553,0.83089,0.76454,0.93291,0.98994,0.92103,0.94824,0.9035,0.89759,0.94559,1.02872,0.92982,0.7657,,,,,,,,,,,,,,,
Oct1952,0.71538,1.28943,1.22271,0.80217,0.40007,0.59223,0.54399,0.56746,0.81383,0.39237,0.26581,0.17512,0.11727,0.18816,0.14528,0.24243,0.29167,0.28142,0.37942,0.25663,0.5002,0.49546,0.87836,0.81297,0.97507,1.03004,0.96297,0.99131,0.94858,0.9437,0.99209,1.07551,0.9815,0.81215,,,,,,,,,,,,,,
Nov1952,-0.50471,0.09765,0.90784,0.84433,0.45538,0.12582,0.33519,0.31434,0.40765,0.70133,0.31356,0.19027,0.1026,0.04548,0.11349,0.07309,0.16992,0.21948,0.20466,0.30712,0.18768,0.43173,0.43612,0.82446,0.75769,0.92324,0.97934,0.9113,0.94067,0.89623,0.88874,0.9388,1.02026,0.92387,0.76233,,,,,,,,,,,,,
Dec1952,0.93244,0.55717,0.70375,1.13724,1.06904,0.81839,0.53029,0.66198,0.64808,0.66474,0.86981,0.5115,0.39261,0.31754,0.26298,0.32247,0.27688,0.36078,0.40843,0.39388,0.48429,0.36552,0.59967,0.59555,0.95492,0.89269,1.04852,1.09965,1.03659,1.06538,1.02541,1.01944,1.07019,1.14402,1.05165,0.8792,,,,,,,,,,,,
Jan1953,0.76032,0.91586,0.7416,0.79878,1.05311,1.00496,0.86945,0.69115,0.80067,0.77615,0.79205,0.94192,0.65982,0.5417,0.47679,0.43045,0.48028,0.43004,0.50119,0.54139,0.5255,0.6015,0.49064,0.68782,0.68973,1.01269,0.95679,1.09355,1.13616,1.08157,1.10506,1.07038,1.06833,1.11859,1.19388,1.12019,0.97712,,,,,,,,,,,
Feb1953,1.32428,1.14132,1.21532,1.12069,1.1513,1.31105,1.29537,1.18004,1.05163,1.14998,1.10871,1.0891,1.22286,0.94983,0.83635,0.78295,0.74997,0.79564,0.75046,0.8165,0.85219,0.84603,0.90812,0.79394,0.97646,0.94947,1.23176,1.18265,1.30495,1.33609,1.28723,1.31112,1.28679,1.29294,1.33601,1.39428,1.31657,1.17734,,,,,,,,,,
Mar1953,-0.17707,0.96755,0.90738,1.0006,0.91038,0.93919,1.11974,1.09779,0.98851,0.86504,0.96334,0.93962,0.94313,1.09983,0.85118,0.74637,0.69557,0.66753,0.71871,0.67866,0.74278,0.77853,0.76907,0.83139,0.72474,0.89952,0.88514,1.16755,1.11869,1.23727,1.27207,1.22668,1.25245,1.22809,1.23294,1.27494,1.33307,1.25174,1.12336,,,,,,,,,
Apr1953,-0.71206,-0.53317,0.68688,0.72438,0.83154,0.74173,0.77673,0.96211,0.93722,0.83359,0.70901,0.8069,0.7946,0.81125,0.98415,0.74861,0.65421,0.6038,0.57871,0.63407,0.59615,0.65911,0.69552,0.68312,0.74646,0.64242,0.8168,0.8108,1.10057,1.05087,1.1718,1.20836,1.16265,1.18679,1.16042,1.16175,1.20223,1.26197,1.1813,1.0595,,,,,,,,
