DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,-0.15598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,0.10664,-0.21821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,0.61254,0.35525,0.08003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,0.62444,0.75155,0.61762,0.39839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,-0.06223,0.18095,0.30583,0.23514,0.09687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,-0.57511,-0.52205,-0.2813,-0.10497,-0.15185,-0.22822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,0.94393,0.38885,0.17494,0.24284,0.35713,0.29531,0.20228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,1.31215,1.42038,1.01685,0.68926,0.72615,0.79742,0.727,0.63324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,-0.83255,0.4934,0.91042,0.52963,0.29317,0.37359,0.4652,0.42905,0.35541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,0.81932,0.32454,0.8925,1.15082,0.83485,0.64886,0.69765,0.75198,0.71304,0.6413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,-0.4622,0.29777,-0.11277,0.42909,0.76306,0.4913,0.33901,0.39478,0.46614,0.44178,0.39066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,0.66546,-0.00739,0.44014,0.14126,0.55029,0.88171,0.61237,0.47045,0.50991,0.5713,0.54986,0.50748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,-1.04704,0.20305,-0.25387,0.24337,-0.03444,0.37488,0.70784,0.46501,0.33726,0.38107,0.4449,0.43307,0.39303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,-0.73392,-1.17502,-0.11196,-0.44101,0.08921,-0.19323,0.21114,0.55185,0.3304,0.20848,0.26217,0.33185,0.32106,0.28645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,-1.26409,-1.30678,-1.40366,-0.47768,-0.66746,-0.11097,-0.39714,-0.00574,0.31627,0.11365,0.01955,0.0883,0.17253,0.16293,0.12924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,0.70166,-0.20282,-0.54746,-0.90027,-0.1917,-0.45546,-0.02156,-0.27396,0.08154,0.37932,0.17871,0.09897,0.15802,0.23002,0.22158,0.18673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,0.58606,0.69356,0.20618,-0.05766,-0.37034,-0.04375,-0.32685,0.03397,-0.18475,0.14084,0.43574,0.22758,0.13595,0.17626,0.24222,0.23518,0.19492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,-0.32159,0.14688,0.27955,-0.06674,-0.28582,-0.52345,-0.22292,-0.4528,-0.08166,-0.29905,0.00386,0.25388,0.07268,-0.00261,0.04591,0.1157,0.11511,0.08869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,-0.19668,-0.53107,-0.16755,-0.03928,-0.30437,-0.46074,-0.63757,-0.31412,-0.50378,-0.12041,-0.32179,-0.03459,0.203,0.04219,-0.03966,0.01499,0.07916,0.08167,0.06059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,0.45456,0.0266,-0.26083,-0.06525,0.05078,-0.1827,-0.3158,-0.48658,-0.20336,-0.40088,-0.05931,-0.26028,0.0156,0.25057,0.10385,0.02967,0.07672,0.13254,0.13459,0.11136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,0.29383,0.49478,0.18261,-0.10428,0.01944,0.14293,-0.08223,-0.20514,-0.37903,-0.13579,-0.33319,0.00746,-0.19821,0.09109,0.30092,0.15897,0.08197,0.12296,0.17563,0.17573,0.15201,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,-1.5867,-1.22077,-0.92179,-1.01243,-1.02173,-0.83563,-0.6865,-0.85693,-0.92957,-1.04508,-0.79295,-0.9209,-0.53276,-0.71978,-0.44144,-0.26252,-0.37305,-0.41024,-0.34962,-0.27373,-0.26955,-0.27871,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,1.53332,0.06174,0.11938,0.22179,-0.01246,-0.12461,-0.01356,0.07998,-0.08332,-0.17666,-0.31574,-0.13879,-0.31847,-0.02392,-0.1806,0.08116,0.25663,0.13811,0.08051,0.13568,0.18063,0.17658,0.15756,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,0.74874,1.41637,0.30252,0.36784,0.41977,0.23661,0.08307,0.17911,0.25126,0.09681,0.00657,-0.12087,0.03497,-0.15056,0.11652,-0.04221,0.2094,0.36901,0.24762,0.182,0.23848,0.28036,0.27389,0.25425,,,,,,,,,,,,,,,,,,,,,,,,
