DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,0.88311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,0.78604,0.85475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,0.6951,0.73726,0.81898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,0.74656,0.72245,0.7526,0.82795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,0.08259,0.45499,0.54691,0.62573,0.72704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,0.75321,0.51079,0.64998,0.66407,0.71218,0.78311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,0.6194,0.91772,0.69778,0.77093,0.78433,0.80921,0.86129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,0.27147,0.5636,0.76769,0.62411,0.695,0.72268,0.75418,0.81668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,1.27244,1.02155,1.10461,1.12571,0.9569,0.95437,0.94693,0.93593,0.96943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,-0.44558,0.59892,0.52611,0.68501,0.78599,0.68579,0.71637,0.74421,0.76346,0.8157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,0.15123,-0.19158,0.41319,0.43134,0.52528,0.64768,0.56451,0.60856,0.64762,0.67454,0.73563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,0.08004,-0.01124,-0.25159,0.26028,0.2979,0.39716,0.52119,0.47118,0.52939,0.57644,0.61686,0.68625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,-0.98671,-0.51309,-0.37502,-0.47532,-0.00948,0.0498,0.15812,0.28747,0.26758,0.33739,0.39535,0.45544,0.53889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,-0.67629,-1.06155,-0.69053,-0.50521,-0.57945,-0.16391,-0.09481,0.00865,0.13133,0.12561,0.19761,0.26484,0.33298,0.42581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,-0.47691,-0.67875,-0.96029,-0.69484,-0.54217,-0.60146,-0.2291,-0.16776,-0.06675,0.04564,0.04614,0.11683,0.1868,0.26058,0.35452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,0.60218,0.05402,-0.23414,-0.58281,-0.47841,-0.38587,-0.45919,-0.14096,-0.09276,-0.00784,0.0935,0.08844,0.15013,0.21564,0.28327,0.3724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,0.49491,0.59265,0.24673,-0.0211,-0.33853,-0.31114,-0.2592,-0.34038,-0.05802,-0.0199,0.0503,0.14532,0.13781,0.19264,0.25131,0.31138,0.39318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,-1.37527,-0.54386,-0.15624,-0.33884,-0.4728,-0.69088,-0.59003,-0.4736,-0.52452,-0.24748,-0.19651,-0.11696,-0.02064,-0.01656,0.04268,0.10723,0.17351,0.26578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,1.28187,0.08382,0.29444,0.414,0.19316,0.00489,-0.27543,-0.25985,-0.1935,-0.27748,-0.02058,0.00961,0.07522,0.15862,0.15261,0.19928,0.25204,0.30566,0.3873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,-0.38415,0.64894,-0.1548,0.05699,0.19099,0.02856,-0.1247,-0.35876,-0.33025,-0.26096,-0.32769,-0.07766,-0.0458,0.01966,0.10197,0.0982,0.14559,0.19905,0.25352,0.33416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,1.33062,0.78397,1.19259,0.5633,0.58659,0.60366,0.43135,0.24911,0.00494,-0.00786,0.02508,-0.05835,0.15258,0.16977,0.21711,0.28286,0.27127,0.30599,0.34692,0.38686,0.45613,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,-0.13155,0.82473,0.47374,0.86267,0.39986,0.4415,0.46889,0.33573,0.18056,-0.04074,-0.05436,-0.02115,-0.08862,0.11297,0.1315,0.17661,0.23945,0.22881,0.26256,0.30387,0.34587,0.41339,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,0.50616,0.22098,0.73993,0.54355,0.79343,0.45871,0.47215,0.49813,0.3921,0.25028,0.06899,0.05006,0.06446,0.00105,0.18834,0.20162,0.23734,0.29689,0.28476,0.31622,0.35303,0.39294,0.45032,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,0.41134,0.40968,0.19817,0.64961,0.49269,0.71607,0.43656,0.46288,0.49789,0.40782,0.28699,0.12134,0.10177,0.11832,0.05828,0.23348,0.24452,0.27414,0.32562,0.31047,0.33987,0.37483,0.40846,0.46493,,,,,,,,,,,,,,,,,,,,,,,,
Jan1952,-1.34536,-0.41509,-0.11903,-0.17156,0.27214,0.17476,0.40507,0.16265,0.218,0.26936,0.19865,0.10573,-0.03999,-0.05546,-0.02776,-0.07795,0.10599,0.12063,0.15872,0.21066,0.19725,0.23182,0.27164,0.31341,0.37383,,,,,,,,,,,,,,,,,,,,,,,
