DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
May1951,1.0022,0.88962,0.54102,0.37698,0.16668,0.44047,0.17829,0.29933,0.20183,-0.01193,-0.03217,0.002,0.05247,0.12571,0.15806,0.18635,0.20717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,-1.17903,0.06364,0.17554,-0.09223,-0.15003,-0.294,0.09755,-0.08538,0.05392,-0.03832,-0.23193,-0.25733,-0.2301,-0.18852,-0.1141,-0.0801,-0.04548,-0.00881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,1.3459,0.56826,0.92598,0.8942,0.61913,0.50577,0.32482,0.52615,0.31374,0.4199,0.31861,0.12877,0.14533,0.15377,0.19126,0.24075,0.2655,0.28753,0.30236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,-0.40728,0.88864,0.15904,0.72688,0.68522,0.43623,0.35543,0.16,0.39746,0.19652,0.32075,0.21638,0.0203,0.03985,0.05252,0.08329,0.13901,0.17135,0.19542,0.21296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,0.19084,-0.21245,0.81164,0.20046,0.66238,0.62271,0.41329,0.34238,0.17486,0.38384,0.19188,0.30526,0.17955,-0.00099,0.01623,0.0283,0.06545,0.11543,0.1519,0.17598,0.19806,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,-1.31515,-1.00471,-1.12567,-0.22052,-0.75203,-0.34157,-0.25892,-0.39167,-0.38197,-0.47769,-0.11935,-0.22448,-0.0664,-0.18705,-0.36796,-0.3616,-0.32767,-0.29424,-0.22786,-0.17345,-0.13941,-0.10493,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,0.7072,-0.39661,-0.34254,-0.55688,0.16471,-0.29362,0.01259,0.03372,-0.12963,-0.128,-0.21144,0.06195,-0.05899,0.06537,-0.02817,-0.21175,-0.19117,-0.16656,-0.14402,-0.08331,-0.03702,-0.00789,0.01693,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,-0.17102,0.1886,-0.48399,-0.46569,-0.59924,-0.0513,-0.42256,-0.14719,-0.14617,-0.28039,-0.28099,-0.3597,-0.06754,-0.18095,-0.04009,-0.10361,-0.27215,-0.25752,-0.23644,-0.23027,-0.16861,-0.12568,-0.10332,-0.07876,,,,,,,,,,,,,,,,,,,,,,,,
Jan1952,0.03897,-0.21846,0.12534,-0.51755,-0.48767,-0.60833,-0.09034,-0.44634,-0.16417,-0.1618,-0.30059,-0.30627,-0.3842,-0.10158,-0.2189,-0.06893,-0.1267,-0.29355,-0.27903,-0.255,-0.25261,-0.1923,-0.1469,-0.12661,-0.0998,,,,,,,,,,,,,,,,,,,,,,,
Feb1952,0.18252,-0.00034,-0.23389,0.09548,-0.5019,-0.48043,-0.59527,-0.11371,-0.43941,-0.16719,-0.1595,-0.28716,-0.29369,-0.36967,-0.09132,-0.20343,-0.06609,-0.12738,-0.28826,-0.2738,-0.25026,-0.24793,-0.19003,-0.1448,-0.12622,-0.10438,,,,,,,,,,,,,,,,,,,,,,
Mar1952,-0.22218,-0.13261,-0.21021,-0.31285,0.02667,-0.50164,-0.48676,-0.60346,-0.15635,-0.44634,-0.19744,-0.18753,-0.30474,-0.31608,-0.38572,-0.12757,-0.22861,-0.09847,-0.16029,-0.31317,-0.3033,-0.27742,-0.2807,-0.22382,-0.18054,-0.16458,-0.14378,,,,,,,,,,,,,,,,,,,,,
Apr1952,1.00685,0.58674,0.39663,0.26116,-0.02556,0.22761,-0.29291,-0.28465,-0.41017,-0.00696,-0.27452,-0.03732,-0.03372,-0.1518,-0.16878,-0.23966,-0.01665,-0.11976,-0.01183,-0.07232,-0.21819,-0.20421,-0.18197,-0.18859,-0.13917,-0.09667,-0.08208,-0.06508,,,,,,,,,,,,,,,,,,,,
May1952,-0.08875,0.43827,0.22208,0.15516,0.1053,-0.11516,0.1332,-0.3305,-0.3042,-0.43198,-0.09085,-0.31982,-0.11213,-0.08883,-0.19824,-0.2127,-0.26642,-0.0506,-0.14892,-0.0543,-0.11478,-0.25183,-0.24427,-0.22153,-0.22732,-0.18765,-0.14731,-0.1373,-0.12216,,,,,,,,,,,,,,,,,,,
Jun1952,-1.12828,-0.81907,-0.25527,-0.36566,-0.33363,-0.33101,-0.41338,-0.11812,-0.53124,-0.50565,-0.61028,-0.3019,-0.51702,-0.33229,-0.30711,-0.40517,-0.41433,-0.45449,-0.2299,-0.324,-0.22103,-0.29357,-0.42278,-0.41118,-0.38451,-0.38553,-0.34556,-0.30203,-0.29447,-0.27817,,,,,,,,,,,,,,,,,,
Jul1952,-1.38629,-2.1271,-1.65239,-1.17602,-1.11918,-0.99996,-0.95804,-0.84434,-0.48386,-0.81497,-0.79991,-0.8824,-0.57245,-0.76279,-0.57649,-0.55678,-0.63969,-0.64477,-0.68668,-0.4534,-0.54279,-0.42756,-0.49561,-0.61967,-0.60788,-0.58273,-0.58443,-0.53917,-0.49795,-0.4861,-0.46216,,,,,,,,,,,,,,,,,
Aug1952,2.16769,1.01782,0.35265,0.15319,0.43651,0.30749,0.28526,0.20625,-0.01006,0.21614,-0.19916,-0.18883,-0.31143,0.04102,-0.18716,-0.01364,-0.00432,-0.0995,-0.11679,-0.17221,0.01826,-0.07622,0.01088,-0.06485,-0.19241,-0.18474,-0.16878,-0.16896,-0.12033,-0.07872,-0.0699,-0.05459,,,,,,,,,,,,,,,,
Sep1952,-1.00232,1.29519,0.37015,-0.30028,-0.41744,-0.05676,-0.13178,-0.10809,-0.1457,-0.29681,-0.02905,-0.42771,-0.42718,-0.53167,-0.19589,-0.40729,-0.23047,-0.22162,-0.30611,-0.31945,-0.36233,-0.15022,-0.24416,-0.14772,-0.22798,-0.34652,-0.33537,-0.31476,-0.31502,-0.27441,-0.23327,-0.2232,-0.20508,,,,,,,,,,,,,,,
Oct1952,2.02438,1.48445,2.10048,1.71103,1.40575,1.23136,1.30569,1.14067,1.0562,0.97336,0.71166,0.84996,0.41671,0.39005,0.27809,0.62593,0.39514,0.56804,0.56437,0.47592,0.44772,0.37597,0.51412,0.41021,0.4739,0.38175,0.26376,0.28493,0.29346,0.29998,0.3375,0.37478,0.38768,0.39132,,,,,,,,,,,,,,
Nov1952,-1.33567,1.05568,0.57824,1.52272,1.0105,0.58107,0.39551,0.56371,0.44532,0.43053,0.39565,0.20285,0.41149,-0.01306,-0.00235,-0.12187,0.22681,0.00525,0.16362,0.17136,0.08526,0.06518,0.00537,0.20363,0.1037,0.19324,0.09262,-0.02706,-0.01038,0.01013,0.01602,0.05579,0.09534,0.10496,0.11995,,,,,,,,,,,,,
Dec1952,1.19036,0.04435,1.3385,1.02009,1.65705,1.33101,1.01785,0.88661,1.01125,0.90292,0.84568,0.78433,0.58017,0.73078,0.33993,0.36781,0.26555,0.58054,0.36508,0.5085,0.51398,0.42331,0.39364,0.32294,0.48911,0.3884,0.46582,0.37352,0.25804,0.26467,0.27751,0.29433,0.3323,0.36459,0.37484,0.38358,,,,,,,,,,,,
Jan1953,-0.13166,0.96156,-0.03819,1.21841,0.90991,1.57732,1.27235,0.96654,0.83641,0.95842,0.85307,0.81016,0.74946,0.53226,0.68014,0.29591,0.33003,0.22904,0.55871,0.33598,0.47934,0.48411,0.39784,0.36811,0.29608,0.47694,0.37344,0.45251,0.35645,0.24152,0.24614,0.25801,0.27726,0.31561,0.35119,0.36194,0.37063,,,,,,,,,,,
Feb1953,0.95147,0.42521,1.01392,0.10939,1.24815,0.95933,1.60005,1.30069,1.0119,0.89772,1.01773,0.91972,0.87677,0.81411,0.60364,0.74639,0.3692,0.39587,0.29874,0.61306,0.40048,0.54076,0.54439,0.46105,0.43165,0.35577,0.53074,0.43159,0.51,0.4199,0.30777,0.31414,0.32669,0.34754,0.38573,0.41892,0.42999,0.43444,,,,,,,,,,
Mar1953,-0.18817,0.40067,0.12552,0.84143,0.04381,1.08924,0.83556,1.43312,1.15214,0.87854,0.77747,0.88663,0.80152,0.77073,0.72011,0.53469,0.68653,0.32465,0.35062,0.25822,0.5584,0.35772,0.4874,0.49176,0.41021,0.38041,0.30741,0.48363,0.38073,0.46585,0.37633,0.26608,0.27113,0.28491,0.30666,0.346,0.37862,0.38898,0.39565,,,,,,,,,
Apr1953,0.36714,0.03802,0.3148,0.14199,0.75786,0.07706,1.00063,0.7669,1.33794,1.08219,0.82059,0.73397,0.83776,0.76297,0.73832,0.68982,0.51181,0.66203,0.30359,0.3267,0.24074,0.53383,0.33991,0.46885,0.47183,0.39114,0.36201,0.28909,0.47273,0.36848,0.4559,0.36715,0.26279,0.26384,0.2785,0.3046,0.33984,0.3721,0.38349,0.38931,,,,,,,,
May1953,0.29998,0.30957,0.11238,0.29215,0.19131,0.68934,0.0969,0.92554,0.72646,1.23826,1.00805,0.7682,0.6881,0.79346,0.72475,0.70434,0.66473,0.50714,0.64169,0.30277,0.3236,0.24095,0.51211,0.3311,0.45476,0.45577,0.37785,0.3464,0.27555,0.45565,0.3599,0.44998,0.36593,0.26354,0.26885,0.28338,0.30941,0.34261,0.37508,0.38329,0.38757,,,,,,,
Jun1953,1.00041,0.69536,0.6697,0.49146,0.59483,0.49536,0.83828,0.32125,1.03419,0.84333,1.3104,1.11458,0.89203,0.81991,0.92165,0.85585,0.83381,0.79146,0.63575,0.76742,0.43379,0.43885,0.36463,0.63112,0.45554,0.59015,0.58894,0.51367,0.48429,0.41028,0.57151,0.4777,0.56753,0.48742,0.39168,0.39646,0.41196,0.44148,0.47287,0.50425,0.51409,0.51535,,,,,,
Jul1953,-0.59792,0.25062,0.1754,0.24126,0.12532,0.28166,0.19307,0.63981,0.1434,0.89442,0.71028,1.16642,0.96689,0.74806,0.67527,0.7623,0.69503,0.67833,0.64737,0.51833,0.651,0.32096,0.32748,0.25088,0.51179,0.33759,0.46625,0.46741,0.39745,0.36853,0.30427,0.47624,0.38962,0.47632,0.40186,0.30486,0.30735,0.32212,0.35394,0.38919,0.41725,0.42587,0.43199,,,,,
Aug1953,-0.8815,-1.17371,-0.50251,-0.29846,-0.24789,-0.28456,-0.05109,-0.13747,0.4086,-0.079,0.73616,0.5405,1.02325,0.79664,0.57631,0.49292,0.58795,0.52507,0.51371,0.48941,0.36603,0.51112,0.18515,0.18998,0.11259,0.37327,0.1986,0.31757,0.32198,0.25219,0.22219,0.16084,0.34946,0.25944,0.35001,0.27765,0.17799,0.18048,0.19192,0.22018,0.25955,0.28858,0.29697,0.30491,,,,
Sep1953,-0.91166,-1.53261,-1.73136,-1.02224,-0.80657,-0.66331,-0.68077,-0.41595,-0.46387,0.14585,-0.30969,0.54168,0.31939,0.83957,0.59354,0.36615,0.28779,0.38302,0.32697,0.32117,0.30849,0.20633,0.35385,0.03419,0.03133,-0.03994,0.22121,0.05066,0.16131,0.16236,0.09715,0.06861,0.0131,0.20789,0.12086,0.20578,0.13022,0.02928,0.03496,0.0472,0.07649,0.11727,0.14912,0.1598,0.17193,,,
Oct1953,-0.38462,-0.91422,-1.28063,-1.5384,-1.03534,-0.97126,-0.86265,-0.87615,-0.66842,-0.68001,-0.07142,-0.46871,0.40431,0.17675,0.71055,0.455,0.23301,0.15118,0.25681,0.21454,0.21451,0.2067,0.10014,0.25205,-0.06231,-0.07781,-0.14677,0.12019,-0.04704,0.056,0.05587,-0.008,-0.03692,-0.08852,0.12869,0.02932,0.11605,0.04194,-0.06011,-0.0574,-0.04311,-0.00751,0.04081,0.07531,0.08695,0.09764,,
Nov1953,-0.73777,-0.85266,-1.20061,-1.47637,-1.70818,-1.24907,-1.17313,-1.09406,-1.10992,-0.93011,-0.92198,-0.36718,-0.72298,0.12801,-0.06474,0.46387,0.20527,-0.00684,-0.09716,0.01214,-0.02959,-0.02583,-0.02848,-0.08457,0.06621,-0.2261,-0.24467,-0.31403,-0.05741,-0.20979,-0.10406,-0.09953,-0.1577,-0.18566,-0.22841,-0.01445,-0.1065,-0.02244,-0.09494,-0.19087,-0.18755,-0.17503,-0.14993,-0.10648,-0.07484,-0.06579,-0.05278,
Dec1953,1.42181,0.65706,0.31735,-0.02548,-0.32015,-0.5759,-0.29771,-0.29871,-0.30677,-0.36968,-0.22146,-0.24733,0.2097,-0.16234,0.58388,0.42612,0.90165,0.67412,0.46786,0.38051,0.4797,0.42814,0.41918,0.39914,0.31642,0.44948,0.15618,0.13535,0.06632,0.31408,0.15324,0.27098,0.2726,0.2063,0.17796,0.12609,0.31794,0.23064,0.30519,0.23371,0.14165,0.14055,0.14771,0.1819,0.21996,0.25282,0.26912,0.27718
Jan1954,-0.85003,1.09089,0.40568,0.09721,-0.20562,-0.47079,-0.71627,-0.44086,-0.42317,-0.42426,-0.48733,-0.3452,-0.36687,0.09175,-0.27784,0.48853,0.33518,0.8255,0.6019,0.38707,0.29257,0.39399,0.34838,0.34047,0.32284,0.25274,0.39064,0.08932,0.06732,-6e-04,0.25137,0.08359,0.20583,0.20626,0.13871,0.10864,0.05573,0.26057,0.16695,0.24646,0.16994,0.07322,0.06888,0.07798,0.11573,0.15755,0.19213,0.20976
Feb1954,-0.30464,-0.83848,0.907,0.28289,0.00334,-0.28159,-0.5288,-0.74922,-0.49062,-0.46719,-0.4632,-0.51711,-0.3807,-0.40037,0.05256,-0.30139,0.44155,0.28811,0.7654,0.54266,0.33804,0.24445,0.34307,0.30014,0.2921,0.27311,0.21567,0.35169,0.06101,0.04149,-0.02697,0.22258,0.05999,0.17939,0.18243,0.11598,0.08668,0.03385,0.23385,0.14037,0.21581,0.14022,0.0412,0.03504,0.04275,0.08148,0.12236,0.15542
Mar1954,1.71566,1.1513,0.589,1.22074,0.68618,0.39614,0.13325,-0.12482,-0.32148,-0.08947,-0.08167,-0.0898,-0.15477,-0.04017,-0.07116,0.3114,-0.0287,0.65042,0.50234,0.94598,0.7429,0.55113,0.46682,0.55851,0.51361,0.50418,0.47739,0.39977,0.52683,0.24274,0.22598,0.16161,0.40634,0.24512,0.37063,0.37217,0.3043,0.27604,0.21954,0.39857,0.30496,0.37856,0.31119,0.21633,0.20999,0.2191,0.25881,0.29967
Apr1954,-0.59299,0.92017,0.55326,0.16549,0.96068,0.4896,0.22851,-0.01093,-0.2496,-0.44138,-0.2154,-0.19654,-0.20186,-0.26258,-0.15279,-0.17691,0.19428,-0.13205,0.53653,0.38714,0.8408,0.62837,0.44177,0.35456,0.44553,0.40221,0.39334,0.36977,0.30999,0.43465,0.15338,0.13777,0.07774,0.31882,0.1595,0.2868,0.2859,0.21953,0.1923,0.13796,0.31953,0.22734,0.30183,0.23514,0.14244,0.13554,0.14412,0.18255
May1954,0.01917,-0.35364,0.52501,0.32127,0.07741,0.79759,0.39768,0.16382,-0.03147,-0.26261,-0.46282,-0.24361,-0.23683,-0.22315,-0.2802,-0.17744,-0.18819,0.1643,-0.1434,0.47747,0.33718,0.7652,0.55837,0.38428,0.30125,0.38486,0.34324,0.33102,0.30905,0.26016,0.3841,0.11825,0.10509,0.04512,0.282,0.12893,0.25188,0.25053,0.1878,0.15804,0.10418,0.27716,0.18918,0.26323,0.19368,0.10325,0.09158,0.10362
Jun1954,0.48864,0.22716,-0.02575,0.57512,0.42106,0.21943,0.81423,0.47713,0.23358,0.04873,-0.16465,-0.34759,-0.15877,-0.16126,-0.15005,-0.20656,-0.10967,-0.11689,0.22054,-0.08143,0.52673,0.37373,0.80698,0.59898,0.43022,0.35731,0.43743,0.39882,0.38723,0.36385,0.30738,0.43029,0.17054,0.15779,0.10233,0.33769,0.1872,0.31152,0.30896,0.24574,0.21726,0.16347,0.32407,0.23431,0.30965,0.24332,0.15289,0.14042
Jul1954,-0.45516,-0.05788,-0.22994,-0.42552,0.27625,0.15632,-0.04019,0.64855,0.33173,0.13936,-0.05357,-0.26045,-0.42342,-0.22933,-0.23036,-0.23149,-0.28279,-0.18987,-0.20196,0.13606,-0.15736,0.43196,0.28511,0.70158,0.50112,0.33359,0.26218,0.34318,0.30789,0.29699,0.28075,0.23722,0.36238,0.10589,0.09821,0.04046,0.26932,0.1214,0.24705,0.24995,0.18616,0.15824,0.109,0.2746,0.18601,0.26003,0.19744,0.10633
Aug1954,-0.0393,-0.4924,-0.19825,-0.23386,-0.50431,0.22684,0.13124,-0.08422,0.60822,0.29186,0.10353,-0.09049,-0.3018,-0.45169,-0.26165,-0.26801,-0.26411,-0.3082,-0.21693,-0.22887,0.10233,-0.18782,0.40986,0.26064,0.67914,0.47548,0.30734,0.22877,0.31334,0.27703,0.26534,0.24834,0.21134,0.33375,0.08378,0.07833,0.01989,0.24432,0.09474,0.21725,0.2231,0.16052,0.13352,0.08478,0.24037,0.15784,0.22898,0.17275
Sep1954,-1.56103,-1.26345,-1.41776,-1.09754,-1.04545,-1.1473,-0.40046,-0.43532,-0.59988,0.22609,-0.05005,-0.2128,-0.41646,-0.60371,-0.75802,-0.55846,-0.55507,-0.548,-0.581,-0.49018,-0.48952,-0.13469,-0.42069,0.1852,0.02873,0.45171,0.25028,0.08582,0.00305,0.08144,0.05002,0.03919,0.02872,0.00573,0.12982,-0.12588,-0.1343,-0.19431,0.03336,-0.11533,0.00692,0.01483,-0.0449,-0.0696,-0.11307,0.05186,-0.02746,0.0482
Oct1954,-0.21677,-1.09122,-1.01577,-1.2417,-0.99392,-1.03517,-1.10449,-0.60596,-0.61502,-0.72343,0.06148,-0.15845,-0.31819,-0.51627,-0.7023,-0.85719,-0.65597,-0.66073,-0.6427,-0.66954,-0.57549,-0.5751,-0.21558,-0.51317,0.12353,-0.0487,0.38641,0.18164,0.02028,-0.07361,0.0052,-0.02474,-0.03555,-0.04195,-0.05142,0.06771,-0.19772,-0.20075,-0.26136,-0.02985,-0.18057,-0.04961,-0.0354,-0.09568,-0.12078,-0.16836,-0.00569,-0.08126
Nov1954,-0.62019,-0.67157,-1.25662,-1.23711,-1.42366,-1.16564,-1.18074,-1.24444,-0.85939,-0.84765,-0.91903,-0.21074,-0.40805,-0.53765,-0.6962,-0.86706,-1.01113,-0.8154,-0.82167,-0.80375,-0.82539,-0.74073,-0.74009,-0.36521,-0.65568,-0.02049,-0.1943,0.23123,0.02522,-0.12273,-0.20627,-0.12595,-0.1521,-0.16291,-0.16325,-0.16821,-0.04954,-0.30036,-0.30611,-0.36179,-0.14141,-0.28584,-0.16958,-0.15888,-0.2174,-0.24311,-0.28702,-0.1435
Dec1954,0.55458,-0.15118,-0.27901,-0.78085,-0.78747,-0.98509,-0.82641,-0.87234,-0.97791,-0.63937,-0.64565,-0.72606,-0.08045,-0.27897,-0.40261,-0.54875,-0.7212,-0.85415,-0.67147,-0.69451,-0.68083,-0.70656,-0.63039,-0.63586,-0.26591,-0.5567,0.06296,-0.11066,0.31546,0.09975,-0.05073,-0.12668,-0.04662,-0.07654,-0.08797,-0.08983,-0.0969,0.02321,-0.22765,-0.2356,-0.29296,-0.07746,-0.22509,-0.10608,-0.09892,-0.15673,-0.17868,-0.22335
Jan1955,1.78834,1.08734,0.45934,0.21438,-0.25035,-0.27417,-0.47475,-0.36769,-0.43363,-0.57945,-0.23854,-0.2683,-0.36651,0.23234,0.00868,-0.13201,-0.27025,-0.45068,-0.57994,-0.40573,-0.43966,-0.43127,-0.46205,-0.38837,-0.39626,-0.0239,-0.32057,0.29197,0.11722,0.55367,0.33401,0.17204,0.09687,0.17687,0.1431,0.13123,0.12305,0.10268,0.22367,-0.04346,-0.05111,-0.10468,0.11587,-0.04028,0.09369,0.10081,0.03935,0.01958
Feb1955,-0.08726,1.36365,0.93478,0.36465,0.14008,-0.29673,-0.32395,-0.50388,-0.39904,-0.454,-0.58951,-0.2578,-0.28599,-0.38004,0.20528,-0.00411,-0.14923,-0.28917,-0.46242,-0.58694,-0.41766,-0.45049,-0.44297,-0.47177,-0.40114,-0.41243,-0.04232,-0.33434,0.27292,0.10333,0.53075,0.31654,0.15964,0.08577,0.16667,0.13295,0.12145,0.11201,0.08981,0.20758,-0.05818,-0.06586,-0.12241,0.09316,-0.06199,0.07171,0.07848,0.01726
Mar1955,-0.35326,-0.3555,0.91131,0.74333,0.25497,0.07225,-0.33048,-0.36737,-0.53092,-0.42166,-0.47545,-0.59958,-0.28921,-0.32024,-0.40637,0.14421,-0.04567,-0.18771,-0.3264,-0.49127,-0.61588,-0.44921,-0.48575,-0.4778,-0.50608,-0.43957,-0.45132,-0.09302,-0.3835,0.22069,0.05395,0.47871,0.26424,0.1104,0.03978,0.122,0.08864,0.07699,0.07011,0.04721,0.16126,-0.09866,-0.10034,-0.15819,0.05071,-0.09801,0.03219,0.04214
Apr1955,0.69517,0.25032,0.03554,0.86285,0.75049,0.33443,0.13937,-0.22311,-0.27083,-0.42821,-0.32588,-0.37142,-0.49434,-0.20692,-0.24047,-0.32411,0.18479,-0.00086,-0.15097,-0.28392,-0.44209,-0.55643,-0.39882,-0.43998,-0.43856,-0.46559,-0.40245,-0.41615,-0.05533,-0.34481,0.24804,0.08396,0.51331,0.29538,0.14298,0.07844,0.1557,0.12272,0.11243,0.10367,0.07801,0.19022,-0.06171,-0.06333,-0.11706,0.08709,-0.05989,0.06849
May1955,-0.67871,-0.15883,-0.344,-0.3845,0.39616,0.43663,0.10454,-0.05189,-0.36108,-0.41262,-0.58322,-0.4731,-0.52304,-0.61676,-0.35062,-0.37796,-0.44036,0.05267,-0.12058,-0.26286,-0.39287,-0.53842,-0.64981,-0.50026,-0.53795,-0.54347,-0.56736,-0.51105,-0.52423,-0.17292,-0.449,0.12807,-0.02898,0.38378,0.17625,0.03086,-0.03294,0.04188,0.01255,-0.00099,-0.00876,-0.03515,0.07819,-0.16554,-0.17154,-0.22372,-0.0309,-0.16843
Jun1955,0.60926,-0.08507,0.16601,-0.01339,-0.079,0.51752,0.52194,0.23275,0.0574,-0.23151,-0.28102,-0.43753,-0.35167,-0.4094,-0.50324,-0.2513,-0.2799,-0.33819,0.13142,-0.03966,-0.1877,-0.32832,-0.47035,-0.57302,-0.42845,-0.46162,-0.46701,-0.49014,-0.43747,-0.45435,-0.1088,-0.38203,0.1961,0.03973,0.45506,0.24848,0.10507,0.04286,0.1158,0.0854,0.0733,0.06562,0.02441,0.1369,-0.10968,-0.1116,-0.16385,0.03132
Jul1955,-0.23439,0.21981,-0.38899,-0.10798,-0.21126,-0.24831,0.34622,0.40715,0.14121,0.01239,-0.28539,-0.33038,-0.46675,-0.37438,-0.42947,-0.53074,-0.28383,-0.31163,-0.375,0.08581,-0.08057,-0.22487,-0.35997,-0.49996,-0.59726,-0.46225,-0.49437,-0.49411,-0.51798,-0.46282,-0.47351,-0.13913,-0.40463,0.16081,0.01246,0.41559,0.21282,0.07112,0.01572,0.09261,0.06016,0.04831,0.04269,0.00754,0.11817,-0.12561,-0.12416,-0.1786
Aug1955,-0.34346,-0.5356,-0.15164,-0.58566,-0.34317,-0.39949,-0.39962,0.2028,0.28872,0.03448,-0.08274,-0.3799,-0.42719,-0.55229,-0.46008,-0.51642,-0.6091,-0.36066,-0.38748,-0.44854,0.00686,-0.15631,-0.28876,-0.42986,-0.56358,-0.66898,-0.53192,-0.56429,-0.55617,-0.57396,-0.52127,-0.53147,-0.19844,-0.45492,0.10094,-0.04279,0.35224,0.15139,0.00834,-0.04765,0.0317,0.00014,-0.01113,-0.01589,-0.05437,0.05742,-0.18144,-0.17572
