DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,0.85088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,-0.67261,0.21321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,1.27736,0.44152,0.64855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,0.29625,1.07544,0.39743,0.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,0.0176,0.05572,0.84078,0.30495,0.53596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,0.84973,0.42117,0.39039,0.9276,0.44082,0.62002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,0.20726,0.67683,0.4019,0.40303,0.96353,0.4816,0.6644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,-0.01381,0.09421,0.48651,0.30488,0.30639,0.8977,0.44667,0.63552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,1.98127,1.50894,1.39818,1.50069,1.24841,1.13895,1.3381,0.8728,0.94426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,-0.56163,1.1032,0.9504,0.93409,1.07332,0.92304,0.84744,1.16784,0.74614,0.84654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,-0.01518,-0.4109,0.71069,0.57539,0.64005,0.82512,0.75154,0.73253,1.06442,0.69763,0.80069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,-0.70291,-0.62506,-0.77893,0.1075,0.0569,0.12304,0.29585,0.25349,0.28529,0.7141,0.43286,0.60733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,-1.06116,-1.10183,-1.02459,-1.09237,-0.43275,-0.43892,-0.36963,-0.19136,-0.21868,-0.19219,0.25141,0.05979,0.27865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,-0.42081,-0.9783,-1.04284,-0.99322,-1.05334,-0.50678,-0.51666,-0.47517,-0.32359,-0.3559,-0.3265,0.09133,-0.07082,0.15489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,-0.51874,-0.58125,-0.94965,-1.02974,-0.99054,-1.02871,-0.55476,-0.56856,-0.53397,-0.40043,-0.43203,-0.41085,-0.03319,-0.1793,0.04737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,-0.5315,-0.73296,-0.69516,-0.99662,-1.05859,-1.02154,-1.06131,-0.62321,-0.63501,-0.6028,-0.47455,-0.50305,-0.48249,-0.1232,-0.26669,-0.03202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,2.31965,1.7046,0.936,0.46634,-0.04859,-0.26266,-0.25793,-0.34181,0.01384,-0.004,0.01707,0.09615,0.05569,0.06297,0.34892,0.20494,0.38155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,-0.76333,1.75094,1.20402,0.63694,0.27733,-0.17694,-0.36373,-0.35936,-0.43095,-0.08831,-0.10757,-0.08533,-0.00468,-0.04623,-0.03756,0.2416,0.1085,0.29958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,0.42559,-0.29533,1.68414,1.26724,0.72679,0.35809,-0.11138,-0.32021,-0.31737,-0.39405,-0.04571,-0.07102,-0.04717,0.03285,-0.01188,-0.00468,0.27084,0.14223,0.33394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
