DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,-0.14597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,-0.18048,-0.33697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,0.73917,0.15569,-0.10179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,1.08808,0.93939,0.37771,0.10123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,-0.07223,0.7772,0.81613,0.31727,0.06654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,0.24811,0.10532,0.75872,0.82106,0.3325,0.08195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,0.38444,0.35603,0.29116,0.80243,0.82769,0.36628,0.1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,-0.19705,0.11818,0.16702,0.11294,0.69476,0.76955,0.34468,0.09791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,0.58119,0.22403,0.44096,0.41215,0.37356,0.76479,0.82952,0.43483,0.18922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,1.01578,0.93125,0.73313,0.79892,0.74215,0.76666,1.0275,0.99301,0.59783,0.32699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,-0.68285,0.24073,0.41742,0.22572,0.36077,0.39864,0.43927,0.76961,0.80731,0.45942,0.2095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,1.749,1.33067,1.55887,1.38334,1.28536,1.28905,1.22005,1.22815,1.34212,1.30113,0.98122,0.70915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,0.34422,1.06535,0.8605,0.98229,0.99023,0.90796,0.97263,0.93357,0.9348,1.0451,1.06957,0.86651,0.69146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,1.03419,0.69978,1.13454,0.99871,1.09214,1.08516,1.02475,1.0706,1.04176,1.04155,1.12721,1.15624,0.99281,0.82982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,-0.58113,0.54284,0.40562,0.85944,0.72849,0.82581,0.83868,0.78224,0.83561,0.81645,0.81207,0.91465,0.96128,0.80872,0.68331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,0.46194,-0.21947,0.52425,0.42363,0.84884,0.72875,0.81838,0.82863,0.77646,0.82421,0.80617,0.80255,0.90166,0.94687,0.80355,0.6833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,0.45233,0.46477,-0.11177,0.54009,0.44449,0.87069,0.75319,0.84397,0.85311,0.80321,0.84762,0.82813,0.8254,0.92531,0.97194,0.82946,0.70652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,-0.46161,-0.07976,0.17466,-0.26175,0.43156,0.36724,0.8133,0.69321,0.78634,0.79713,0.74938,0.79541,0.77698,0.7704,0.87374,0.92372,0.78368,0.6615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,0.0593,-0.33294,-0.07624,0.1484,-0.24397,0.3957,0.33768,0.7803,0.66004,0.7523,0.7647,0.71834,0.76704,0.75045,0.74422,0.85015,0.90234,0.77325,0.6591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,0.31792,0.2252,-0.11139,0.06885,0.3137,-0.11157,0.46263,0.38997,0.81055,0.69245,0.78286,0.79512,0.74772,0.7942,0.7765,0.76978,0.87046,0.92375,0.79637,0.67733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,-0.20243,0.00161,0.06812,-0.17852,-0.02229,0.17259,-0.15782,0.40863,0.35971,0.77116,0.65679,0.74176,0.75411,0.70611,0.75107,0.73502,0.7287,0.8254,0.8744,0.74877,0.6339,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,-0.79727,-0.75091,-0.52587,-0.4215,-0.56713,-0.40682,-0.15965,-0.42357,0.23718,0.22983,0.66027,0.54086,0.63322,0.65204,0.60362,0.65324,0.64054,0.63084,0.73042,0.78806,0.66793,0.57026,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,-0.70406,-1.05904,-1.0075,-0.84031,-0.75276,-0.8232,-0.69677,-0.43018,-0.62693,0.08298,0.10694,0.55762,0.44095,0.53797,0.559,0.51105,0.56123,0.55195,0.54117,0.64756,0.71019,0.5874,0.4958,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,0.41658,-0.01636,-0.40355,-0.39961,-0.34444,-0.2745,-0.38139,-0.29149,-0.1275,-0.34862,0.19846,0.2212,0.65261,0.55179,0.64748,0.66654,0.61778,0.6575,0.64801,0.63685,0.73977,0.80086,0.70039,0.59813,,,,,,,,,,,,,,,,,,,,,,,,
Jan1952,-1.86327,-0.98749,-1.09894,-1.21288,-1.22954,-1.08573,-1.12281,-1.1386,-1.08397,-0.9422,-1.0449,-0.49479,-0.34693,0.14037,0.05336,0.16153,0.19985,0.16147,0.19819,0.20262,0.18476,0.29564,0.37496,0.2716,0.19079,,,,,,,,,,,,,,,,,,,,,,,
Feb1952,1.25276,-0.12843,-0.00782,-0.15702,-0.31488,-0.34407,-0.31308,-0.29699,-0.35917,-0.31868,-0.2459,-0.37933,-0.05167,0.04834,0.44321,0.37286,0.47046,0.50567,0.46938,0.49529,0.49413,0.47344,0.56539,0.62938,0.54074,0.46455,,,,,,,,,,,,,,,,,,,,,,
Mar1952,-0.63555,0.74342,-0.32807,-0.18976,-0.33672,-0.45001,-0.48617,-0.45123,-0.44293,-0.50149,-0.4672,-0.39724,-0.50928,-0.20189,-0.08266,0.30887,0.24064,0.34098,0.3844,0.35224,0.37304,0.37662,0.35877,0.45085,0.51346,0.42288,0.36621,,,,,,,,,,,,,,,,,,,,,
Apr1952,-0.6101,-0.79296,0.49082,-0.42341,-0.26464,-0.39871,-0.50414,-0.54077,-0.50255,-0.49987,-0.55443,-0.52285,-0.45611,-0.56348,-0.27181,-0.15608,0.23081,0.16173,0.26288,0.30765,0.27701,0.296,0.30019,0.28402,0.37702,0.44118,0.35214,0.30272,,,,,,,,,,,,,,,,,,,,
May1952,-0.60611,-0.83453,-0.90522,0.34646,-0.50913,-0.33962,-0.46657,-0.56645,-0.60181,-0.56162,-0.55989,-0.61021,-0.5818,-0.51422,-0.61615,-0.32548,-0.20562,0.18498,0.11537,0.21814,0.26593,0.23467,0.25313,0.25898,0.24192,0.33704,0.40172,0.31309,0.27231,,,,,,,,,,,,,,,,,,,
Jun1952,0.89976,0.32692,-0.1842,-0.52336,0.49424,-0.38037,-0.22296,-0.35552,-0.46413,-0.50625,-0.46789,-0.46146,-0.51697,-0.48823,-0.42776,-0.53595,-0.25781,-0.15258,0.23429,0.16788,0.27113,0.3198,0.28851,0.30781,0.31218,0.29611,0.39082,0.45435,0.36008,0.31469,,,,,,,,,,,,,,,,,,
Jul1952,-2.17465,-0.97564,-1.18933,-1.296,-1.23504,0.03246,-0.71664,-0.51664,-0.63137,-0.7224,-0.74786,-0.70262,-0.70302,-0.74441,-0.71537,-0.65423,-0.75017,-0.46455,-0.35185,0.05127,-0.01781,0.08857,0.14167,0.11277,0.13531,0.1407,0.1263,0.22526,0.29005,0.19191,0.15364,,,,,,,,,,,,,,,,,
Aug1952,-0.21885,-1.81047,-0.9258,-1.11669,-1.3194,-1.28628,0.01064,-0.73293,-0.53534,-0.64442,-0.739,-0.76644,-0.71925,-0.7179,-0.75652,-0.72639,-0.66721,-0.76134,-0.47678,-0.36996,0.03564,-0.03412,0.06849,0.12305,0.09413,0.11706,0.12135,0.10755,0.20776,0.27364,0.17784,0.13586,,,,,,,,,,,,,,,,
Sep1952,0.48657,0.12955,-1.35817,-0.54162,-0.79166,-0.98129,-1.0705,0.1063,-0.64488,-0.45405,-0.56979,-0.67045,-0.70286,-0.65456,-0.65265,-0.69468,-0.66148,-0.60578,-0.7051,-0.42773,-0.33196,0.05984,-0.00754,0.08977,0.14173,0.1104,0.13521,0.13644,0.12631,0.22356,0.28746,0.18526,0.13946,,,,,,,,,,,,,,,
Oct1952,-0.02669,0.21633,0.01627,-1.11476,-0.54125,-0.78404,-0.984,-1.04186,0.06823,-0.65448,-0.46553,-0.57953,-0.67246,-0.70223,-0.65533,-0.6519,-0.69168,-0.6596,-0.60671,-0.70205,-0.42562,-0.33041,0.05899,-0.00546,0.09624,0.14812,0.11443,0.13685,0.13881,0.1269,0.22068,0.28673,0.17959,0.13154,,,,,,,,,,,,,,
