DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,-0.42282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,0.76029,0.15061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,0.70066,0.7925,0.39421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,0.79723,0.79713,0.86082,0.56516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,1.51624,1.42422,1.42466,1.33255,1.13407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,-0.15415,0.88612,0.9492,0.99355,1.00133,0.83738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,0.0432,-0.29166,0.64799,0.75487,0.81376,0.84635,0.68143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,0.85223,0.57991,0.28268,0.8685,0.92802,0.94469,0.9748,0.85985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,0.37416,0.73182,0.57683,0.33541,0.87517,0.93529,0.95325,0.986,0.88939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,0.41977,0.51301,0.72917,0.65212,0.5611,0.97517,1.02855,1.0316,1.05237,0.98126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,-1.26727,-0.57827,-0.45657,-0.10156,-0.11731,-0.19078,0.24147,0.31307,0.34028,0.3746,0.32005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,-0.07491,-1.02909,-0.58504,-0.47212,-0.18454,-0.2231,-0.28142,0.08669,0.14905,0.18394,0.21692,0.17633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,-0.7427,-0.2881,-1.0934,-0.64742,-0.54225,-0.26179,-0.29477,-0.35259,0.00586,0.06802,0.10615,0.1406,0.09851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,-0.13667,-0.72582,-0.37762,-1.08872,-0.68924,-0.58723,-0.30334,-0.33775,-0.40082,-0.04395,0.01748,0.05839,0.09815,0.06113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,-0.43365,-0.46541,-0.79194,-0.43832,-1.11027,-0.71472,-0.61727,-0.33706,-0.37439,-0.4419,-0.08957,-0.02826,0.01454,0.05243,0.01615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,-0.16786,-0.57405,-0.58596,-0.84909,-0.52404,-1.12316,-0.74368,-0.65697,-0.38979,-0.42155,-0.48337,-0.13202,-0.0667,-0.02379,0.01634,-0.02168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,0.2313,0.0139,-0.28267,-0.3626,-0.60187,-0.46005,-1.02633,-0.70036,-0.61842,-0.36193,-0.39659,-0.46384,-0.11342,-0.05287,-0.01083,0.02699,-0.01192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,0.21724,0.11847,-0.04354,-0.24246,-0.34223,-0.54963,-0.47633,-0.99005,-0.69789,-0.62391,-0.3748,-0.40354,-0.47355,-0.13744,-0.07487,-0.03217,-5e-04,-0.03956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,1.67275,1.48373,1.26445,1.05872,0.8895,0.73321,0.52434,0.32693,-0.32774,-0.1683,-0.07492,0.1003,0.06979,0.00452,0.29724,0.34327,0.37554,0.4019,0.36613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,1.16828,1.70986,1.62171,1.56581,1.38055,1.21037,1.06855,0.91966,0.66498,0.03446,0.13158,0.2123,0.36603,0.33441,0.26712,0.53407,0.58736,0.61451,0.63514,0.59263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,1.92706,1.88294,2.12841,2.16312,2.19643,1.96586,1.82193,1.67003,1.55649,1.21957,0.59153,0.61679,0.68391,0.78799,0.77726,0.70285,0.92183,0.96224,0.97804,0.99659,0.9569,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,-1.42855,-0.01151,0.53849,1.21021,1.17268,1.14781,1.05864,0.95177,0.86625,0.76784,0.60504,0.05794,0.14676,0.20128,0.33631,0.32424,0.27507,0.52811,0.57849,0.6016,0.61964,0.58108,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,1.05001,-0.13269,0.69995,0.99992,1.4023,1.37542,1.33687,1.26557,1.19623,1.13558,1.06847,0.90982,0.44445,0.53078,0.57814,0.72173,0.69496,0.62535,0.82904,0.86102,0.87522,0.88639,0.84136,,,,,,,,,,,,,,,,,,,,,,,,,
