DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,0.0771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,-0.38885,-0.21401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,0.06906,-0.23773,-0.17613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,1.53258,1.00038,0.5145,0.31771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,0.53702,1.31665,1.00788,0.61668,0.41002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,0.82879,0.92631,1.31628,1.15489,0.8851,0.65761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,0.00955,0.59742,0.76423,1.12713,1.0482,0.83631,0.62179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,0.87653,0.6539,0.86418,0.95419,1.30734,1.23611,1.05292,0.85423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,0.43279,0.92572,0.65993,0.86337,0.95547,1.25587,1.19955,1.0628,0.91484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,-0.18,0.11659,0.57186,0.43206,0.66324,0.78363,1.0851,1.01693,0.89529,0.76873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,-0.28341,-0.322,-0.12227,0.30304,0.25056,0.47598,0.60327,0.88824,0.84146,0.74377,0.63615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,0.67705,0.34773,0.14103,0.20907,0.51174,0.43092,0.58169,0.67107,0.91508,0.87414,0.78142,0.70099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,0.41209,0.57639,0.36463,0.21285,0.24554,0.48633,0.42977,0.55726,0.63952,0.8549,0.81765,0.74073,0.67672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,1.10606,0.77427,0.78614,0.5929,0.44631,0.45493,0.63902,0.57406,0.67128,0.73719,0.92981,0.89838,0.82685,0.77256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,0.2185,0.79839,0.65096,0.67915,0.52096,0.40284,0.41244,0.58546,0.52763,0.62671,0.68872,0.87642,0.84617,0.77896,0.73578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,0.9449,0.69705,0.9632,0.79068,0.80428,0.64092,0.53414,0.53611,0.68245,0.62425,0.70796,0.76322,0.93778,0.90678,0.8406,0.79879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,0.19575,0.70577,0.58184,0.89447,0.76153,0.79345,0.64456,0.53442,0.53775,0.68874,0.62044,0.70642,0.76429,0.93876,0.91171,0.84561,0.80566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,-0.286,-0.09674,0.31864,0.32277,0.63357,0.55713,0.64104,0.50987,0.41082,0.43194,0.58677,0.53395,0.63418,0.6863,0.86581,0.83923,0.77333,0.73231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,0.26135,-0.04884,0.11656,0.41741,0.40231,0.68601,0.59951,0.68468,0.56242,0.46275,0.48764,0.62846,0.58201,0.6811,0.72675,0.9032,0.87906,0.81519,0.78249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,-0.28828,-0.02802,-0.24889,-0.11576,0.22177,0.20654,0.51711,0.46222,0.59944,0.46782,0.37833,0.41514,0.55833,0.5259,0.63058,0.67872,0.85927,0.83144,0.76771,0.73797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,0.3817,-0.02857,0.10243,-0.10223,0.02428,0.2945,0.2715,0.58315,0.54638,0.67027,0.56034,0.4681,0.49224,0.61692,0.58554,0.67739,0.72254,0.89278,0.86246,0.79889,0.7714,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,0.33327,0.43038,0.10402,0.1942,-2e-04,0.10484,0.34342,0.32399,0.59233,0.56187,0.67871,0.57116,0.48847,0.51003,0.61651,0.58699,0.67531,0.7183,0.88559,0.85925,0.80309,0.78313,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,-0.37317,-0.04026,0.065,-0.08679,0.02972,-0.1202,-0.02806,0.16957,0.17053,0.4332,0.41788,0.534,0.44349,0.36631,0.39875,0.50374,0.48935,0.58626,0.63083,0.80038,0.76892,0.70967,0.68913,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,0.38541,0.08068,0.1568,0.20404,0.09687,0.14787,-0.00793,0.04901,0.2146,0.20631,0.42814,0.42801,0.55747,0.47499,0.41689,0.44402,0.53207,0.52067,0.60787,0.64897,0.81289,0.78513,0.72882,0.71213,,,,,,,,,,,,,,,,,,,,,,,,
Jan1952,-1.23864,-0.41733,-0.50585,-0.37141,-0.2772,-0.30484,-0.21427,-0.29556,-0.24188,-0.08971,-0.09355,0.11445,0.12669,0.25926,0.20997,0.16453,0.20235,0.28225,0.29335,0.38835,0.43275,0.59426,0.56555,0.50595,0.49484,,,,,,,,,,,,,,,,,,,,,,,
Feb1952,0.6689,-0.42396,-0.13019,-0.24298,-0.1798,-0.12636,-0.15357,-0.09667,-0.18694,-0.14849,-0.01499,-0.01889,0.16551,0.17883,0.30795,0.26252,0.2199,0.25996,0.33691,0.34943,0.4358,0.47438,0.62777,0.60161,0.54271,0.53372,,,,,,,,,,,,,,,,,,,,,,
