DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,0.44889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,0.38427,0.32234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,0.70063,0.52286,0.43107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,0.56841,0.62188,0.5335,0.47002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,0.08996,0.32683,0.43219,0.41177,0.3913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,0.72533,0.45183,0.5416,0.57338,0.51035,0.46122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,0.55881,0.80899,0.61956,0.64343,0.67073,0.59947,0.54198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,0.25266,0.50041,0.68646,0.55916,0.57421,0.61876,0.54738,0.50957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,1.30405,1.04514,1.09855,1.14358,0.98104,0.92382,0.91776,0.79866,0.73222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,-0.53764,0.5694,0.48298,0.65563,0.76436,0.67853,0.6717,0.70778,0.63033,0.58189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,0.11914,-0.25464,0.32325,0.34103,0.45903,0.56484,0.50217,0.52034,0.56721,0.52275,0.50498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,0.06044,-0.06173,-0.32912,0.1213,0.16409,0.27879,0.3898,0.36995,0.41063,0.46436,0.44117,0.4353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,-0.90044,-0.46132,-0.43583,-0.56323,-0.17437,-0.12114,-0.00024,0.10705,0.12124,0.17716,0.24632,0.25753,0.27492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,-0.60462,-0.97191,-0.6138,-0.53432,-0.63417,-0.30036,-0.24392,-0.14305,-0.04678,-0.02837,0.03094,0.10897,0.1323,0.16505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,-0.54104,-0.67409,-0.92962,-0.64823,-0.57627,-0.66064,-0.36341,-0.31906,-0.22601,-0.14024,-0.11861,-0.059,0.01936,0.04836,0.0871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,0.54164,-0.05874,-0.24311,-0.60314,-0.48818,-0.45233,-0.54655,-0.28355,-0.24744,-0.16691,-0.08862,-0.07113,-0.01549,0.05942,0.08668,0.1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,0.48641,0.54095,0.13526,-0.04494,-0.38343,-0.35234,-0.33589,-0.44029,-0.19997,-0.1727,-0.10305,-0.03346,-0.02214,0.02493,0.09021,0.11428,0.14864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,-1.30119,-0.53909,-0.17735,-0.39502,-0.47595,-0.70154,-0.59385,-0.52845,-0.60747,-0.38585,-0.34394,-0.26983,-0.20183,-0.18256,-0.13066,-0.05903,-0.03167,0.01243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,1.29045,0.14539,0.31843,0.39969,0.12018,-0.02529,-0.34108,-0.3196,-0.2956,-0.40143,-0.18694,-0.15788,-0.0925,-0.03065,-0.0208,0.024,0.08905,0.10899,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,-0.31111,0.73026,-0.15492,0.06162,0.15649,-0.06059,-0.18062,-0.43474,-0.39257,-0.36814,-0.4593,-0.24683,-0.21783,-0.15004,-0.08911,-0.07617,-0.02986,0.03715,0.06045,0.09657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,1.52033,0.94301,1.40677,0.69727,0.72986,0.69706,0.44395,0.25523,-0.05567,-0.06781,-0.07666,-0.18879,0.00442,0.02633,0.08046,0.1338,0.1353,0.16886,0.22069,0.22625,0.25706,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,-0.09736,1.09794,0.63621,1.09663,0.51097,0.58356,0.58122,0.37043,0.20173,-0.08816,-0.0956,-0.11209,-0.21036,-0.02833,-0.00714,0.04663,0.09514,0.0966,0.12952,0.18518,0.19424,0.22348,,,,,,,,,,,,,,,,,,,,,,,,,,
