DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,1.42068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,1.59575,1.76264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,0.91648,1.511,1.64968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,1.36323,1.32491,1.7369,1.80107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,0.05646,0.83303,0.99067,1.44753,1.65063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,-0.09045,-0.06526,0.5172,0.75421,1.20166,1.45169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,0.45239,0.24201,0.25334,0.66433,0.86414,1.23149,1.45886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,-0.40826,-0.01487,-0.09957,-0.06023,0.35576,0.55904,0.93231,1.17627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,0.88475,0.32911,0.42777,0.32078,0.29972,0.60113,0.73884,1.03996,1.26753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,0.9023,1.12803,0.8124,0.8035,0.67051,0.61346,0.84637,0.95751,1.19539,1.38515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,-0.35861,0.49228,0.72014,0.45621,0.49869,0.40894,0.40322,0.64191,0.76255,1.01371,1.21171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,2.33906,1.67873,1.57893,1.77867,1.51297,1.45797,1.31928,1.20646,1.3579,1.3925,1.54738,1.67173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,-0.01466,1.95577,1.40311,1.46676,1.57485,1.35615,1.32979,1.20148,1.12661,1.2748,1.30749,1.46019,1.59281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,0.44751,0.11984,1.86558,1.33179,1.42307,1.53699,1.32765,1.29122,1.17635,1.10627,1.25061,1.29041,1.44737,1.5757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,0.2,0.3135,0.13249,1.65358,1.20807,1.31429,1.43022,1.24019,1.22255,1.11892,1.06229,1.20649,1.25027,1.40378,1.53039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,0.65927,0.49029,0.46994,0.28924,1.6877,1.24327,1.36898,1.4867,1.29168,1.26445,1.15659,1.09943,1.23957,1.28151,1.43327,1.56331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,0.1572,0.41247,0.34335,0.38722,0.22469,1.54705,1.15936,1.284,1.39673,1.21941,1.19278,1.10296,1.05706,1.19472,1.24359,1.39151,1.5175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,-0.78129,-0.47358,-0.16678,-0.08308,0.00567,-0.08265,1.18991,0.89837,1.04166,1.16973,1.01202,1.00822,0.93475,0.89808,1.04151,1.10017,1.26518,1.40513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,1.2039,0.4422,0.44722,0.56298,0.57881,0.60451,0.46236,1.46599,1.20303,1.27375,1.37282,1.23802,1.21732,1.14376,1.09806,1.22725,1.27887,1.41896,1.53882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,-0.7266,0.39614,-0.1173,-0.03977,0.12549,0.17186,0.22079,0.12064,1.1162,0.8987,1.02896,1.14063,1.01584,1.01683,0.95659,0.92353,1.04817,1.10186,1.24986,1.38013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,0.40346,-0.29309,0.42075,0.04238,0.08591,0.20576,0.22982,0.26424,0.17736,1.10078,0.91486,1.04752,1.16642,1.04598,1.05472,0.98728,0.95011,1.07699,1.13259,1.27598,1.40763,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,-1.04942,-0.62738,-0.94283,-0.287,-0.5317,-0.43114,-0.30475,-0.25303,-0.18998,-0.22968,0.69484,0.56765,0.77087,0.88571,0.76816,0.7941,0.74463,0.71398,0.84576,0.90797,1.05511,1.19254,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,-0.01507,-0.87109,-0.61131,-0.85583,-0.35316,-0.5463,-0.45392,-0.33018,-0.28249,-0.22568,-0.25683,0.61481,0.5137,0.72682,0.83854,0.72892,0.75679,0.72043,0.6961,0.82432,0.88055,1.02093,1.15301,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,0.82115,0.36867,-0.44762,-0.34132,-0.57885,-0.15284,-0.34866,-0.27096,-0.15885,-0.11681,-0.07023,-0.10177,0.68966,0.60166,0.79034,0.88825,0.78901,0.81485,0.7804,0.75692,0.87133,0.92215,1.05164,1.17406,,,,,,,,,,,,,,,,,,,,,,,,
