DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,0.39083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,-0.5077,-0.02973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,1.00335,0.13814,0.29246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,0.50313,0.94793,0.19058,0.32332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,0.16227,0.27473,0.79184,0.1636,0.29159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,1.16703,0.74008,0.68503,0.99538,0.32315,0.39418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,1.16785,1.41116,1.05176,1.00515,1.19696,0.51634,0.53243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,0.56247,1.10795,1.36154,1.09373,1.05087,1.22263,0.56241,0.56568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,1.74906,1.67447,1.64568,1.74739,1.52122,1.48727,1.51391,0.86062,0.78398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,-0.49276,1.09803,1.13325,1.26592,1.43199,1.25675,1.23363,1.34355,0.78283,0.73202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,0.21972,-0.18027,0.78799,0.82554,1.06994,1.26903,1.12808,1.11616,1.30206,0.72357,0.70876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,-0.07261,-0.0806,-0.27133,0.33052,0.41101,0.62688,0.80236,0.75232,0.75939,0.98662,0.59119,0.61528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,0.06315,-0.08719,-0.07721,-0.18105,0.19836,0.2716,0.42197,0.54898,0.51338,0.51706,0.73083,0.45767,0.51372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,0.3435,0.18633,0.04429,0.04399,-0.04532,0.23896,0.2847,0.39556,0.50328,0.47652,0.48149,0.65067,0.44895,0.51665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,0.21811,0.28277,0.20334,0.06923,0.06635,-0.00544,0.23456,0.27335,0.36701,0.462,0.44249,0.448,0.60425,0.4201,0.48098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,0.08178,0.04704,0.19426,0.15718,0.03022,0.0357,-0.03764,0.19656,0.23284,0.32406,0.41776,0.39811,0.4099,0.56387,0.38633,0.45219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,1.0957,0.5712,0.42131,0.39358,0.2841,0.1482,0.14735,0.07224,0.29118,0.3231,0.40624,0.49385,0.47198,0.48347,0.63098,0.44741,0.5071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,-0.53434,0.55645,0.25251,0.21869,0.27102,0.20187,0.08463,0.08342,0.01113,0.23308,0.26554,0.35195,0.44017,0.41944,0.43071,0.58071,0.40407,0.4704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,-0.43101,-0.7081,0.1571,0.01591,0.07155,0.19556,0.1544,0.04084,0.04015,-0.03177,0.1928,0.22622,0.31582,0.40506,0.3853,0.39788,0.55089,0.37487,0.44369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,-1.15865,-1.163,-1.26139,-0.32351,-0.37269,-0.20968,0.01092,0.02742,-0.07148,-0.06524,-0.13098,0.09557,0.13144,0.22117,0.31012,0.29662,0.31115,0.46603,0.29699,0.37459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,0.51545,-0.42103,-0.53064,-0.70438,-0.08993,-0.17857,-0.09127,0.06612,0.06388,-0.03255,-0.02561,-0.09273,0.12737,0.16022,0.24893,0.33612,0.32331,0.33605,0.48908,0.32062,0.40314,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,0.32203,0.44137,-0.1636,-0.25593,-0.4297,0.04687,-0.0687,0.00338,0.13475,0.11293,0.01023,0.01868,-0.05216,0.1624,0.19332,0.27991,0.36554,0.35209,0.36287,0.51156,0.33897,0.41949,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,-0.59318,-0.42698,-0.24718,-0.61593,-0.67095,-0.76708,-0.38528,-0.4182,-0.33848,-0.12552,-0.04923,-0.12749,-0.11496,-0.17558,0.04284,0.07456,0.16036,0.24925,0.2422,0.25839,0.40901,0.2425,0.33476,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,1.01629,0.47915,0.46735,0.49131,0.2417,0.15069,0.06129,0.28921,0.20162,0.20705,0.26658,0.23663,0.15509,0.15035,0.08429,0.28087,0.30734,0.38574,0.46729,0.45044,0.46569,0.60258,0.42341,0.49325,,,,,,,,,,,,,,,,,,,,,,,,
Jan1952,-1.11052,-0.30471,-0.50184,-0.4402,-0.34957,-0.46357,-0.49462,-0.55027,-0.37744,-0.40363,-0.38431,-0.26336,-0.20869,-0.25734,-0.23302,-0.27966,-0.0894,-0.06409,0.01088,0.08585,0.0739,0.10873,0.23778,0.07991,0.17369,,,,,,,,,,,,,,,,,,,,,,,
