DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,-0.21983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,-0.5226,-0.53429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,1.07036,0.39105,0.08177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,0.83273,1.0445,0.53534,0.26778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,-0.00603,0.44193,0.70893,0.40785,0.20189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,0.85718,0.43746,0.63062,0.83757,0.57535,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,0.77365,1.1339,0.71935,0.84486,1.01181,0.72242,0.53787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,0.19991,0.73942,1.0369,0.74708,0.8724,1.01758,0.72575,0.54595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,1.67354,1.39881,1.39191,1.66065,1.43624,1.4197,1.46349,1.15304,0.94822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,-0.70007,0.92157,0.84932,0.97696,1.17615,0.99364,1.05216,1.16838,0.91848,0.74485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,0.0432,-0.47469,0.55968,0.56503,0.76061,0.92798,0.78796,0.87356,1.01382,0.81569,0.66541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,0.0534,-0.11335,-0.44483,0.3752,0.40703,0.61192,0.75545,0.65361,0.73499,0.86041,0.71409,0.58925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,-0.67979,-0.5006,-0.48294,-0.68494,0.03027,0.08682,0.30476,0.46682,0.38727,0.47614,0.61492,0.48653,0.39056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,0.36119,-0.32475,-0.34156,-0.36322,-0.56688,0.03332,0.08609,0.28071,0.4333,0.3723,0.46314,0.59439,0.48073,0.39328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,-0.47203,-0.08183,-0.46774,-0.44162,-0.43019,-0.60827,-0.07852,-0.03022,0.15753,0.30302,0.25781,0.35093,0.48173,0.38125,0.30649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,-0.12969,-0.50717,-0.21189,-0.48056,-0.4554,-0.43039,-0.58455,-0.10401,-0.06595,0.10111,0.24491,0.21133,0.30316,0.43034,0.33635,0.27209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,0.70024,0.41113,0.03927,0.12983,-0.16504,-0.22807,-0.22186,-0.39162,0.04284,0.06534,0.20156,0.32731,0.28869,0.36796,0.4814,0.39098,0.33064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,0.79561,0.79969,0.58,0.32256,0.34002,0.07734,-0.01971,-0.02694,-0.19724,0.17837,0.19512,0.31679,0.42262,0.37807,0.44649,0.5502,0.46238,0.40463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,1.63619,2.00718,1.70409,1.32857,0.99789,0.88414,0.59739,0.44311,0.38855,0.18756,0.52427,0.52939,0.63492,0.7199,0.66455,0.71712,0.80868,0.72598,0.66157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,-0.80816,1.06622,1.31143,1.30059,1.04271,0.75127,0.67326,0.40583,0.28167,0.24894,0.06336,0.40031,0.40733,0.51979,0.61173,0.55829,0.61524,0.71009,0.62567,0.56518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,1.34329,0.63583,1.40061,1.64459,1.68575,1.39154,1.09413,0.97728,0.69902,0.56178,0.49352,0.30601,0.6118,0.61282,0.72099,0.80037,0.74128,0.7876,0.87549,0.7923,0.7234,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,-0.10183,0.934,0.46104,1.19002,1.36541,1.41124,1.1929,0.95926,0.87862,0.6264,0.50374,0.45879,0.28433,0.57504,0.57448,0.67756,0.75356,0.70026,0.74655,0.83535,0.7506,0.68322,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,1.11676,0.74275,1.18773,0.8758,1.40993,1.51498,1.55106,1.36152,1.18999,1.11035,0.87995,0.74658,0.68011,0.5209,0.78041,0.77649,0.87044,0.93618,0.87936,0.916,0.99506,0.91021,0.8358,,,,,,,,,,,,,,,,,,,,,,,,,
