DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,-1.55321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,-0.54673,-1.27128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,1.14773,0.64828,-0.09577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,0.61015,0.88667,0.65124,0.23863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,-0.14077,-0.01563,0.16091,0.10299,-0.0598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,-0.28942,-0.44124,-0.3642,-0.25388,-0.29743,-0.38493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,0.85612,0.31414,0.10535,0.12981,0.18699,0.15872,0.10284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,1.01163,1.16213,0.76053,0.57192,0.57781,0.61934,0.59462,0.5521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,-0.28671,0.74692,1.00574,0.622,0.42238,0.42713,0.46979,0.4426,0.40224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,1.16969,0.60151,1.15858,1.29228,0.93779,0.75997,0.76444,0.79991,0.77665,0.74306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,-0.94841,0.74384,0.23762,0.95539,1.17669,0.8233,0.63484,0.64347,0.68184,0.65784,0.62275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,1.49319,0.09094,0.96699,0.4986,1.09199,1.28853,0.92309,0.73634,0.74354,0.78045,0.75698,0.72257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,-0.05458,1.31366,0.00823,0.91778,0.47214,1.11308,1.28609,0.92159,0.72865,0.73562,0.77316,0.74969,0.71519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,-0.36687,-0.4152,1.09232,-0.11999,0.88004,0.43117,1.09189,1.27036,0.90607,0.71445,0.72187,0.75974,0.73627,0.70182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,-0.32846,-0.5152,-0.55636,0.74052,-0.24573,0.80956,0.38107,1.05221,1.24716,0.8833,0.69086,0.69931,0.73877,0.71574,0.6811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,-0.20467,-0.40078,-0.48812,-0.5372,0.35136,-0.38252,0.67317,0.29667,0.98907,1.23087,0.87077,0.67145,0.68053,0.72144,0.69855,0.66384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,0.58262,0.44269,0.35344,0.30995,0.27972,0.55373,0.11519,0.67566,0.3779,1.01634,1.24443,0.91473,0.71118,0.72018,0.7616,0.73891,0.70265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,0.57445,0.59034,0.51193,0.46225,0.42197,0.41628,0.55741,0.28321,0.64584,0.41853,0.9423,1.17589,0.90593,0.73869,0.74882,0.78635,0.76753,0.73751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,-0.64343,-0.21088,-0.10328,-0.15301,-0.18209,-0.20174,-0.21159,-0.0513,-0.23032,0.18145,-0.00304,0.46917,0.72389,0.50086,0.36178,0.38131,0.42369,0.40784,0.38163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,0.69273,0.02881,0.16375,0.20604,0.15174,0.12498,0.10548,0.0968,0.2341,0.08286,0.39525,0.22627,0.63393,0.86358,0.68349,0.57184,0.58767,0.62101,0.6077,0.58281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,-0.85028,0.06632,-0.46027,-0.19201,-0.12411,-0.17455,-0.19888,-0.21834,-0.22453,-0.08899,-0.22363,0.12482,-0.01626,0.4171,0.65753,0.49594,0.37166,0.39185,0.42931,0.41645,0.38924,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,-1.14139,-1.47069,-0.49184,-0.94713,-0.53411,-0.44066,-0.47275,-0.49175,-0.50559,-0.51363,-0.368,-0.4969,-0.11079,-0.24882,0.17916,0.41874,0.26008,0.14655,0.17167,0.2146,0.20144,0.17306,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,0.79292,-0.61993,-1.14404,-0.34257,-0.8107,-0.45676,-0.37239,-0.40634,-0.42721,-0.44186,-0.44895,-0.30389,-0.42752,-0.03673,-0.18548,0.249,0.49233,0.32446,0.20197,0.22713,0.26975,0.25735,0.22863,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,1.01041,0.93907,-0.3637,-0.98414,-0.2409,-0.72517,-0.39331,-0.31615,-0.35158,-0.37236,-0.38753,-0.39464,-0.24788,-0.37101,0.01159,-0.13466,0.29288,0.53701,0.364,0.23808,0.26272,0.30461,0.29227,0.26366,,,,,,,,,,,,,,,,,,,,,,,,
Jan1952,-0.92764,0.54601,0.75242,-0.46657,-1.02362,-0.26584,-0.76241,-0.41681,-0.34481,-0.37932,-0.3986,-0.41361,-0.4212,-0.27706,-0.40635,-0.02041,-0.16278,0.29306,0.54237,0.37107,0.2435,0.26826,0.31145,0.29936,0.27013,,,,,,,,,,,,,,,,,,,,,,,
