DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,1.01962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,-0.07067,0.6256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,1.30617,0.74815,0.90857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,-0.25187,0.90169,0.53312,0.76102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,-0.38873,-0.51386,0.59493,0.35076,0.62311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,0.68926,0.05291,-0.20966,0.63133,0.41476,0.65887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,-0.88685,-0.17763,-0.45307,-0.57921,0.41895,0.2547,0.54655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,-0.91404,-1.36712,-0.71351,-0.9362,-0.96534,0.18835,0.08314,0.43341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,1.79905,1.29,0.75055,0.87711,0.55866,0.30151,0.83535,0.61478,0.77953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,-0.55283,1.01944,0.65759,0.15211,0.34419,0.08404,-0.09412,0.56553,0.41458,0.63323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,-0.073,-0.41387,0.75604,0.45428,0.0995,0.24706,-0.0129,-0.15967,0.41175,0.28394,0.53821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,-1.0904,-0.91798,-1.05037,-0.14495,-0.32579,-0.56731,-0.43775,-0.58186,-0.66573,-0.08059,-0.11866,0.19777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
