DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Oct1997,-0.54943,-1.71581,-1.38002,-1.79605,-1.92386,-1.88956,-1.90981,-1.8712,-1.85408,-1.79294,-1.80721,-1.36643,-1.20044,-1.15373,-1.19883,-0.6173,-1.02962,-1.12716,-1.08335,-1.11214,-1.07531,-1.05115,-1.04572,-1.09195,-1.19649,-1.23738,-1.24067,-1.24163,-1.46469,-1.46858,-1.48106,-1.47666,-1.46196,-1.45633,-1.51556,-1.61147,-1.49416,-1.33615,-1.28736,-0.73626,-0.88644,-0.8858,-0.84244,-0.84407,-0.82686,-0.82078,-0.82224,-0.87211
Nov1997,-0.55931,-0.75619,-1.69649,-1.42656,-1.83291,-1.97622,-1.97026,-1.97935,-1.94282,-1.95301,-1.92217,-1.93405,-1.51963,-1.35539,-1.29842,-1.36606,-0.76479,-1.18128,-1.27498,-1.22625,-1.25643,-1.21938,-1.19289,-1.188,-1.23143,-1.31632,-1.34163,-1.3282,-1.32628,-1.5491,-1.55557,-1.56891,-1.56256,-1.54525,-1.54082,-1.59238,-1.6876,-1.56779,-1.40171,-1.3413,-0.80475,-0.95093,-0.95101,-0.90785,-0.90888,-0.89109,-0.88419,-0.8828
Dec1997,-0.36659,-0.65437,-0.78483,-1.64909,-1.41226,-1.77994,-1.92476,-1.92631,-1.93337,-1.89819,-1.90573,-1.8782,-1.90627,-1.53062,-1.38613,-1.32477,-1.38764,-0.80484,-1.21542,-1.30302,-1.25449,-1.28385,-1.24922,-1.22341,-1.21977,-1.26074,-1.33699,-1.36168,-1.34658,-1.34585,-1.56378,-1.56976,-1.58436,-1.57754,-1.56189,-1.55833,-1.60827,-1.70283,-1.58763,-1.42136,-1.35844,-0.82697,-0.97102,-0.97098,-0.92857,-0.92961,-0.91088,-0.90406
Jan1998,0.2991,-0.25783,-0.54633,-0.69911,-1.54937,-1.33902,-1.71138,-1.89129,-1.8861,-1.89467,-1.8592,-1.86546,-1.83712,-1.87988,-1.51816,-1.38131,-1.33732,-1.38124,-0.78532,-1.19517,-1.28338,-1.23446,-1.26578,-1.23039,-1.2046,-1.20031,-1.24245,-1.31977,-1.34551,-1.32841,-1.32668,-1.54983,-1.55843,-1.57338,-1.56642,-1.55143,-1.54905,-1.59961,-1.69846,-1.57599,-1.39999,-1.33822,-0.81104,-0.9571,-0.95637,-0.91362,-0.91554,-0.89819
Feb1998,-0.98841,-0.37383,-0.62945,-0.73589,-0.82751,-1.5618,-1.37212,-1.74616,-1.91091,-1.9077,-1.91489,-1.88,-1.88407,-1.85469,-1.90205,-1.5577,-1.42334,-1.38125,-1.42631,-0.8319,-1.23936,-1.32495,-1.27513,-1.30675,-1.27016,-1.24481,-1.24285,-1.28951,-1.36316,-1.38253,-1.36212,-1.36557,-1.58774,-1.59656,-1.61313,-1.60703,-1.59252,-1.59021,-1.63978,-1.73988,-1.60968,-1.42985,-1.36555,-0.84585,-0.99029,-0.98956,-0.94675,-0.94836
Mar1998,-2.21852,-1.65241,-0.94803,-0.96467,-0.95816,-0.99094,-1.6558,-1.444,-1.81066,-1.9535,-1.95304,-1.95903,-1.92521,-1.92855,-1.90056,-1.94586,-1.61474,-1.47902,-1.4352,-1.47919,-0.90218,-1.30284,-1.38239,-1.33264,-1.36368,-1.32681,-1.30172,-1.29992,-1.3479,-1.41456,-1.42612,-1.40191,-1.40929,-1.62651,-1.63467,-1.64962,-1.64477,-1.63155,-1.62955,-1.6781,-1.77935,-1.65086,-1.47175,-1.40705,-0.89233,-1.03344,-1.03277,-0.99008
Apr1998,-0.93136,-2.0998,-1.7851,-1.11439,-1.12416,-1.07156,-1.07672,-1.69336,-1.47181,-1.85705,-2.01934,-2.03287,-2.03778,-2.00048,-2.00084,-1.97216,-2.0218,-1.69345,-1.54626,-1.48642,-1.53803,-0.94982,-1.35706,-1.43448,-1.3807,-1.41187,-1.3734,-1.34731,-1.34402,-1.38727,-1.44455,-1.45466,-1.42614,-1.43401,-1.64554,-1.65422,-1.6689,-1.66357,-1.65013,-1.64903,-1.6941,-1.79169,-1.66744,-1.49026,-1.42664,-0.92406,-1.06137,-1.06096
May1998,0.99377,0.74692,0.41173,0.1795,0.22176,0.06642,-0.28002,-0.51273,-1.35986,-1.22506,-1.64735,-1.907,-1.86686,-1.87505,-1.84123,-1.84131,-1.79929,-1.86059,-1.48158,-1.35821,-1.28116,-1.33187,-0.74397,-1.13771,-1.2211,-1.17463,-1.2066,-1.17156,-1.14617,-1.14359,-1.19001,-1.2736,-1.3076,-1.30088,-1.3041,-1.52921,-1.54099,-1.55872,-1.55458,-1.53874,-1.53554,-1.5838,-1.67821,-1.5599,-1.39341,-1.32494,-0.79459,-0.93744
Jun1998,-1.73638,-0.744,-0.87462,-1.07412,-1.18837,-1.10117,-1.09666,-1.13556,-1.16107,-1.74783,-1.59724,-2.01223,-2.07753,-2.05992,-2.04843,-2.02594,-2.01015,-1.97193,-2.01476,-1.74503,-1.67318,-1.6054,-1.65555,-1.18612,-1.54392,-1.58632,-1.53668,-1.56669,-1.54075,-1.51838,-1.51176,-1.55826,-1.59703,-1.62284,-1.60671,-1.56035,-1.77342,-1.7767,-1.79222,-1.78408,-1.77421,-1.7777,-1.81316,-1.89082,-1.76443,-1.58321,-1.51764,-1.0475
Jul1998,-1.52131,-2.09698,-1.57967,-1.64627,-1.77141,-1.80996,-1.7192,-1.72112,-1.72743,-1.64532,-2.15078,-1.85698,-2.39363,-2.57863,-2.47852,-2.44173,-2.43615,-2.4001,-2.36912,-2.43647,-2.20081,-2.08611,-1.91899,-1.91316,-1.5534,-1.89185,-1.89124,-1.83527,-1.86622,-1.85057,-1.82576,-1.85071,-1.92988,-1.96046,-1.92965,-1.89913,-1.89838,-2.10814,-2.08631,-2.10201,-2.0969,-2.08697,-2.08802,-2.10977,-2.19406,-2.07985,-1.90799,-1.8344
Aug1998,-1.54397,-2.83269,-2.87308,-2.19009,-2.19813,-2.31353,-2.33506,-2.2697,-2.24659,-2.17625,-2.05848,-2.41933,-2.28207,-2.54245,-2.66774,-2.62834,-2.60025,-2.60616,-2.56926,-2.5423,-2.63048,-2.55005,-2.42307,-2.20609,-2.19077,-1.88866,-2.10092,-2.10774,-2.06132,-2.08634,-2.08718,-2.0734,-2.08576,-2.16704,-2.19374,-2.1601,-2.13582,-2.08889,-2.20573,-2.16817,-2.18593,-2.17947,-2.16775,-2.16738,-2.17948,-2.23871,-2.14502,-2.00236
Sep1998,-0.07325,-1.38814,-2.13515,-2.25151,-2.00939,-2.01905,-2.10049,-2.13458,-2.10709,-2.10154,-2.10515,-2.0938,-2.41692,-2.29417,-2.7305,-2.81591,-2.66282,-2.63063,-2.64229,-2.60707,-2.57301,-2.65686,-2.55726,-2.31873,-2.19677,-2.18618,-1.94109,-2.15873,-2.16619,-2.12083,-2.14661,-2.1416,-2.12637,-2.13296,-2.2216,-2.22286,-2.17933,-2.13815,-2.10857,-2.19206,-2.15493,-2.16832,-2.16227,-2.1521,-2.15489,-2.17369,-2.25149,-2.18851
