DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,1.5791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,1.73822,1.89318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,0.83869,1.58993,1.75839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,1.37343,1.31594,1.75862,1.86422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,0.07294,0.8867,0.99437,1.48616,1.72211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,0.2969,0.21013,0.78039,0.93605,1.39362,1.62354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,0.53847,0.54285,0.51504,0.92988,1.07215,1.44043,1.64863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,-0.26747,0.14746,0.20829,0.21334,0.6317,0.77101,1.15866,1.39642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,1.07482,0.56962,0.6951,0.70153,0.63496,0.92075,1.00372,1.30786,1.52991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,0.37531,0.82567,0.5673,0.65651,0.65495,0.60153,0.85802,0.95973,1.24785,1.46741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,0.11839,0.22879,0.61629,0.38906,0.49386,0.51349,0.50649,0.75727,0.85636,1.14106,1.3525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,1.7514,1.12503,0.87272,1.19585,0.95271,0.99349,0.97735,0.89661,1.08969,1.14902,1.37818,1.54416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,0.19142,1.3539,0.94372,0.80635,1.08538,0.87731,0.93527,0.92105,0.8654,1.04949,1.10074,1.32273,1.49744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,-0.24311,-0.08613,1.02772,0.73078,0.64994,0.93968,0.74644,0.81127,0.81213,0.77216,0.96063,1.01895,1.24777,1.42258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,0.30381,-0.01187,0.01982,0.92051,0.68425,0.64022,0.90314,0.72809,0.78855,0.78936,0.75686,0.93689,0.99524,1.21294,1.38247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,0.21842,0.25845,0.01734,0.03403,0.81588,0.6337,0.59951,0.87605,0.7066,0.76221,0.76478,0.73845,0.91539,0.97197,1.19077,1.36233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,0.44987,0.33799,0.33055,0.15659,0.1078,0.80634,0.65494,0.61723,0.87914,0.72208,0.773,0.77518,0.75129,0.92212,0.97779,1.18825,1.35115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,-0.07926,0.17643,0.16626,0.22667,0.09511,0.0756,0.70571,0.59911,0.56744,0.81347,0.66483,0.72417,0.7272,0.70244,0.87103,0.93088,1.14867,1.32227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,1.09418,0.74188,0.80872,0.73623,0.77054,0.63462,0.53606,1.05894,0.91622,0.84924,1.05718,0.92338,0.96319,0.95281,0.91085,1.06612,1.11903,1.31403,1.46002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,-0.42261,0.46744,0.28067,0.41206,0.38635,0.42764,0.33037,0.26954,0.75939,0.66982,0.66076,0.87305,0.75025,0.79756,0.79974,0.77129,0.91947,0.97107,1.16596,1.32269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,0.38896,-0.15376,0.46106,0.35093,0.44724,0.41641,0.44391,0.35529,0.30564,0.76275,0.69482,0.69335,0.90701,0.7832,0.83936,0.83365,0.80061,0.95307,1.00808,1.20331,1.35963,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,-1.46103,-0.92861,-1.08021,-0.48053,-0.50026,-0.32354,-0.31441,-0.24707,-0.29658,-0.28874,0.19418,0.19329,0.28288,0.50458,0.37622,0.45292,0.46898,0.45082,0.61435,0.67487,0.88232,1.06304,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,-0.6051,-1.45279,-1.05601,-1.15031,-0.71503,-0.69977,-0.51942,-0.48111,-0.41899,-0.4624,-0.43948,0.01532,0.039,0.14625,0.36705,0.24679,0.32366,0.35422,0.34391,0.50604,0.55901,0.76342,0.94637,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,1.06885,0.1677,-0.84015,-0.70486,-0.81385,-0.43294,-0.44063,-0.27537,-0.24316,-0.18912,-0.23456,-0.22397,0.20063,0.21955,0.30728,0.49961,0.38871,0.45684,0.48146,0.46724,0.61181,0.65978,0.84574,1.01124,,,,,,,,,,,,,,,,,,,,,,,,
Jan1952,-0.66257,0.34282,-0.14136,-0.92673,-0.75781,-0.86475,-0.51345,-0.50807,-0.36527,-0.33417,-0.2834,-0.32494,-0.30937,0.09148,0.1226,0.22338,0.41339,0.30482,0.37523,0.4001,0.38405,0.52712,0.57092,0.7599,0.93106,,,,,,,,,,,,,,,,,,,,,,,
Feb1952,-0.52607,-0.81424,-0.01442,-0.3374,-0.97268,-0.82031,-0.91836,-0.58155,-0.5761,-0.44169,-0.40467,-0.35889,-0.40458,-0.3839,-0.00243,0.03762,0.14289,0.33552,0.23129,0.30204,0.32587,0.3088,0.45218,0.4955,0.68547,0.86113,,,,,,,,,,,,,,,,,,,,,,
Mar1952,-0.08368,-0.42866,-0.65231,-0.07372,-0.34852,-0.91565,-0.78302,-0.8746,-0.55877,-0.55533,-0.43603,-0.40925,-0.36717,-0.40691,-0.38643,-0.02305,0.02037,0.12699,0.31874,0.22235,0.28889,0.31489,0.29653,0.4361,0.47737,0.65597,0.8247,,,,,,,,,,,,,,,,,,,,,
Apr1952,0.49435,0.23117,-0.10453,-0.35869,0.02704,-0.2283,-0.79961,-0.69132,-0.78366,-0.48866,-0.47883,-0.36402,-0.34527,-0.31151,-0.35295,-0.33577,0.01314,0.05489,0.15395,0.34303,0.25225,0.31701,0.34257,0.32432,0.46158,0.50255,0.67593,0.83924,,,,,,,,,,,,,,,,,,,,
May1952,0.63584,0.61955,0.41266,0.15438,-0.14201,0.18307,-0.0721,-0.63449,-0.54071,-0.64103,-0.3557,-0.36258,-0.25945,-0.24721,-0.22193,-0.26308,-0.24842,0.08211,0.11746,0.21093,0.39361,0.30663,0.36472,0.38994,0.36985,0.50396,0.54232,0.71061,0.86937,,,,,,,,,,,,,,,,,,,
Jun1952,0.04565,0.37319,0.4462,0.35259,0.14849,-0.10357,0.18946,-0.03932,-0.57637,-0.49503,-0.61082,-0.33046,-0.35156,-0.25989,-0.25449,-0.23356,-0.27554,-0.25934,0.06691,0.10393,0.1981,0.38155,0.29123,0.35267,0.37785,0.3595,0.49118,0.53069,0.69879,0.86,,,,,,,,,,,,,,,,,,
Jul1952,-0.09067,-0.08431,0.29871,0.36719,0.33648,0.14403,-0.11652,0.17912,-0.04727,-0.58133,-0.49437,-0.62125,-0.33311,-0.36012,-0.26779,-0.26507,-0.24307,-0.28497,-0.26686,0.05257,0.08722,0.18087,0.36559,0.27656,0.3377,0.36715,0.34743,0.47772,0.51514,0.68292,0.84192,,,,,,,,,,,,,,,,,
Aug1952,1.37727,1.04249,0.85193,0.93494,0.94528,0.84446,0.6981,0.44266,0.62913,0.38655,-0.11781,-0.06624,-0.21052,0.03068,-0.00733,0.06205,0.05486,0.06389,0.01291,0.01834,0.3269,0.34208,0.40525,0.57471,0.49655,0.54724,0.57808,0.55836,0.67824,0.71123,0.86133,1.00423,,,,,,,,,,,,,,,,
Sep1952,-0.48884,0.65248,0.45342,0.39368,0.54091,0.57218,0.51397,0.38365,0.1784,0.37911,0.18545,-0.26551,-0.22437,-0.36518,-0.1215,-0.14617,-0.07506,-0.07678,-0.06669,-0.11086,-0.09964,0.20164,0.21443,0.27679,0.45259,0.38323,0.43505,0.46754,0.44831,0.57061,0.60697,0.7642,0.91384,,,,,,,,,,,,,,,
Oct1952,1.28582,0.84844,1.42716,1.19113,1.08476,1.0968,1.10179,1.0289,0.89773,0.70987,0.89752,0.68878,0.25189,0.28797,0.1223,0.33574,0.29286,0.33415,0.32371,0.32303,0.27386,0.27128,0.54692,0.53787,0.58102,0.75299,0.67143,0.72421,0.75097,0.72386,0.84438,0.87951,1.02805,1.16842,,,,,,,,,,,,,,
Nov1952,-0.37264,0.89261,0.43458,1.03083,0.85862,0.77267,0.84859,0.86309,0.80947,0.70091,0.53514,0.72336,0.55497,0.15882,0.19613,0.04325,0.24777,0.21947,0.26491,0.25482,0.24825,0.19715,0.19551,0.46453,0.45753,0.49744,0.66778,0.58307,0.63326,0.66456,0.63683,0.75696,0.7898,0.93703,1.0769,,,,,,,,,,,,,
Dec1952,1.36299,0.54049,1.15608,0.79431,1.29317,1.11458,1.02271,1.04163,1.04286,0.98256,0.88529,0.73295,0.90527,0.74818,0.3871,0.4107,0.26895,0.45009,0.41877,0.45358,0.4378,0.4292,0.3761,0.3683,0.61827,0.60432,0.63313,0.79188,0.71102,0.75833,0.78508,0.75801,0.86995,0.89907,1.03399,1.16078,,,,,,,,,,,,
Jan1953,-0.45779,0.71566,0.23882,0.95984,0.59318,1.06164,0.92682,0.85222,0.90989,0.91645,0.85732,0.76343,0.6262,0.79762,0.65906,0.32261,0.34653,0.20931,0.38822,0.35787,0.38921,0.37547,0.36461,0.31797,0.31383,0.55669,0.54239,0.56986,0.72312,0.64573,0.68875,0.71352,0.68622,0.79162,0.82506,0.96228,1.09391,,,,,,,,,,,
Feb1953,0.42281,-0.13737,0.636,0.23092,0.91712,0.58809,1.03687,0.90331,0.83911,0.89693,0.90618,0.84978,0.75454,0.61627,0.78033,0.64849,0.32638,0.3529,0.22213,0.39435,0.36256,0.38991,0.37714,0.36537,0.31801,0.31153,0.55091,0.53629,0.56442,0.71441,0.6385,0.68006,0.70613,0.67894,0.78618,0.81914,0.95727,1.0899,,,,,,,,,,
Mar1953,-0.66473,-0.22655,-0.42798,0.29697,0.01511,0.71811,0.42615,0.83521,0.7334,0.68364,0.75753,0.77429,0.72688,0.63791,0.5109,0.66955,0.555,0.24967,0.2839,0.16138,0.3279,0.3014,0.32711,0.31749,0.30685,0.25918,0.25555,0.48555,0.47306,0.50151,0.64713,0.57287,0.61254,0.64077,0.61519,0.71934,0.75177,0.88998,1.02273,,,,,,,,,
Apr1953,-0.81635,-0.94766,-0.64447,-0.69297,-0.07525,-0.23035,0.47935,0.21577,0.63307,0.54257,0.50966,0.60143,0.62393,0.57905,0.49342,0.37405,0.53272,0.42922,0.12878,0.17036,0.05439,0.22292,0.19955,0.22789,0.22133,0.21331,0.16796,0.16768,0.39438,0.38115,0.41193,0.55809,0.48581,0.52514,0.55462,0.53008,0.63395,0.66668,0.808,0.94166,,,,,,,,
May1953,0.36194,-0.28422,-0.53986,-0.38809,-0.5184,-0.00128,-0.15156,0.48595,0.25169,0.63641,0.55609,0.52176,0.60797,0.6316,0.58759,0.50562,0.39135,0.53856,0.43693,0.15011,0.19261,0.08072,0.23976,0.2184,0.24389,0.23832,0.22923,0.18584,0.18656,0.4078,0.39279,0.42298,0.56721,0.49396,0.53274,0.5609,0.53647,0.63903,0.67141,0.81116,0.94301,,,,,,,
