DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,0.91527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,-0.86694,0.21235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,1.44393,0.54728,0.74983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,0.37083,1.21786,0.49184,0.6935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,-0.1586,-0.0187,0.88678,0.33912,0.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,0.88633,0.36624,0.34352,0.98023,0.48856,0.66641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,0.45361,0.78776,0.46754,0.44775,1.01922,0.55143,0.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,-0.05047,0.19109,0.54961,0.32943,0.33245,0.93725,0.49572,0.67232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,1.77623,1.40871,1.31042,1.48912,1.18703,1.10119,1.36361,0.93424,0.98811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,-0.62794,0.94919,0.78967,0.79933,1.00239,0.80392,0.75183,1.16184,0.77278,0.86723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,-0.06119,-0.50806,0.6745,0.51191,0.59089,0.82783,0.67435,0.65343,1.08128,0.73645,0.84629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,-0.74638,-0.72001,-0.95248,0.0207,-0.05006,0.07131,0.29812,0.19476,0.21399,0.72864,0.46822,0.64568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,-0.8708,-1.02118,-0.98518,-1.09246,-0.42964,-0.47006,-0.3472,-0.11973,-0.1809,-0.16089,0.33555,0.15406,0.36195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,-0.07147,-0.68634,-0.86594,-0.85552,-0.95811,-0.39581,-0.4408,-0.36081,-0.18303,-0.23598,-0.21671,0.2365,0.08101,0.29801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
