DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,0.02507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,0.02696,-0.09792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,0.88752,0.39498,0.15897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,1.15326,1.06625,0.56972,0.30181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,0.56957,0.94368,1.00305,0.62022,0.34851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,0.19593,0.53226,0.89323,0.97405,0.63201,0.37656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,0.46317,0.52667,0.69008,0.9647,1.02981,0.70014,0.42788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,0.3556,0.6203,0.53403,0.72232,1.01918,1.06288,0.75377,0.47489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,0.00962,0.27149,0.37794,0.44732,0.58649,0.88775,1.00411,0.72911,0.46412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,0.44916,0.25947,0.46741,0.48603,0.55842,0.68524,0.9377,1.02757,0.73203,0.47835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,-0.22171,0.10548,0.08165,0.25687,0.31155,0.39097,0.47956,0.73859,0.86114,0.63097,0.41186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,0.77994,0.5429,0.59886,0.56235,0.64072,0.67887,0.66156,0.69979,0.85025,0.95954,0.79195,0.61011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,0.33907,0.63117,0.52857,0.55591,0.52652,0.58772,0.61672,0.62416,0.64218,0.73526,0.82573,0.71189,0.60674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,1.65954,1.12926,1.13301,1.07931,1.08947,1.05378,1.05826,1.07233,1.04859,1.067,1.14007,1.20542,1.13597,0.99084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,-0.28516,1.24651,0.89895,0.95114,0.89613,0.90918,0.88345,0.90183,0.91937,0.90139,0.91609,0.98745,1.05841,0.98944,0.87527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
