DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,-0.0482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,-0.04456,-0.20452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,0.77859,0.28223,0.03093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,1.01033,0.93882,0.43988,0.17314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,0.38152,0.86243,0.90315,0.45011,0.18849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,0.13875,0.35897,0.8101,0.88743,0.46777,0.20253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,0.46824,0.45178,0.56569,0.89094,0.93244,0.51699,0.24984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,-0.18071,0.21121,0.21369,0.3544,0.79951,0.87505,0.49023,0.23756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,0.30186,0.04746,0.25456,0.29198,0.39069,0.7397,0.84194,0.50377,0.25614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,0.79712,0.67505,0.56221,0.61309,0.58963,0.70045,0.958,0.98023,0.60532,0.33259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,-0.34795,0.26705,0.22852,0.19471,0.30442,0.37696,0.49771,0.75928,0.82377,0.50386,0.2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,1.14877,0.87672,1.0364,0.96606,0.89616,0.95751,0.89683,0.91936,1.06122,1.13768,0.88344,0.63408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,0.28099,0.76883,0.64004,0.72016,0.71532,0.6807,0.73693,0.70973,0.72662,0.82277,0.90724,0.75128,0.6101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,1.35687,0.87554,1.09207,1.00529,1.07189,1.04666,1.00176,1.03409,0.99806,1.01761,1.09008,1.15814,1.03895,0.88988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,-0.38851,0.90792,0.62951,0.86905,0.78374,0.84406,0.83349,0.7989,0.83388,0.80733,0.82125,0.89711,0.97071,0.85912,0.7479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,0.20709,-0.23262,0.81681,0.59938,0.84005,0.75321,0.81053,0.8014,0.76883,0.80148,0.77748,0.79034,0.86406,0.93401,0.82971,0.72789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,0.61852,0.40885,-0.04002,0.84551,0.62876,0.8572,0.77789,0.83478,0.82504,0.79328,0.82393,0.79822,0.81132,0.88449,0.95665,0.85253,0.75175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,-1.26467,-0.52367,-0.32677,-0.52739,0.6214,0.46882,0.73686,0.65138,0.70996,0.70355,0.67586,0.70662,0.68435,0.69365,0.77145,0.84857,0.7445,0.65356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,0.74348,-0.32233,0.06089,0.07097,-0.25004,0.72048,0.55127,0.79824,0.71536,0.77474,0.76601,0.7364,0.76585,0.74178,0.75103,0.82915,0.90837,0.81304,0.72123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,-0.77416,0.01012,-0.71343,-0.37826,-0.25686,-0.47176,0.59874,0.47059,0.73859,0.6505,0.71102,0.70409,0.67594,0.70669,0.6858,0.69532,0.77305,0.85487,0.75621,0.6641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,1.01908,0.20885,0.55441,-0.11686,0.11116,0.16557,-0.13252,0.73234,0.57581,0.82124,0.73956,0.79686,0.78766,0.75753,0.78568,0.76206,0.77206,0.84655,0.92183,0.82711,0.7305,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,0.11723,0.74552,0.29897,0.55041,-0.00625,0.24007,0.27953,-0.07661,0.72044,0.56653,0.80859,0.72463,0.78323,0.77417,0.74503,0.77374,0.7512,0.7605,0.83442,0.91304,0.82463,0.73906,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,-0.52337,-0.31612,0.17895,-0.12922,0.16384,-0.26488,-0.03163,0.0159,-0.26898,0.58818,0.46422,0.73162,0.64879,0.70992,0.70292,0.67289,0.70325,0.68213,0.69333,0.77014,0.85241,0.76757,0.69691,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,0.71611,0.37284,0.37521,0.59232,0.39638,0.58893,0.26872,0.34801,0.36545,0.14851,0.75383,0.6595,0.88748,0.82635,0.88734,0.87643,0.84337,0.8644,0.84062,0.84678,0.91869,1.00181,0.93929,0.86311,,,,,,,,,,,,,,,,,,,,,,,,
Jan1952,-1.43649,-0.55461,-0.70585,-0.66751,-0.46473,-0.55467,-0.41682,-0.61016,-0.53443,-0.49782,-0.61669,-0.00608,0.06803,0.37514,0.31818,0.38688,0.3891,0.35724,0.38631,0.38076,0.37932,0.45148,0.52855,0.44128,0.39028,,,,,,,,,,,,,,,,,,,,,,,
Feb1952,0.87986,-0.48405,-0.12114,-0.2623,-0.25975,-0.11635,-0.1933,-0.09469,-0.24911,-0.20116,-0.19151,-0.30146,0.16601,0.2323,0.50316,0.45457,0.51402,0.51715,0.49393,0.50983,0.50492,0.50332,0.56945,0.64087,0.56291,0.52084,,,,,,,,,,,,,,,,,,,,,,
Mar1952,-0.94902,0.28621,-0.65592,-0.31099,-0.43382,-0.42573,-0.30929,-0.37391,-0.2941,-0.43058,-0.38744,-0.37287,-0.468,-0.0392,0.04887,0.32906,0.28294,0.34331,0.35136,0.33248,0.34786,0.35238,0.35206,0.41671,0.48364,0.4009,0.37461,,,,,,,,,,,,,,,,,,,,,
Apr1952,-0.61905,-1.00011,0.07486,-0.71322,-0.36263,-0.4804,-0.47361,-0.36443,-0.42562,-0.3516,-0.47857,-0.43656,-0.41941,-0.51183,-0.10366,-0.01536,0.26116,0.21508,0.27542,0.28441,0.26578,0.28108,0.28589,0.28736,0.35137,0.41708,0.33629,0.31489,,,,,,,,,,,,,,,,,,,,
May1952,0.70814,-0.04917,-0.60442,0.17156,-0.61195,-0.29323,-0.41056,-0.40597,-0.30053,-0.35936,-0.28761,-0.41351,-0.37576,-0.36158,-0.4536,-0.05948,0.02277,0.29274,0.24617,0.30582,0.3142,0.29558,0.31035,0.31537,0.31782,0.38281,0.4487,0.36977,0.34795,,,,,,,,,,,,,,,,,,,
Jun1952,-0.13295,0.3781,-0.07013,-0.64479,0.13426,-0.64026,-0.30804,-0.42587,-0.4198,-0.31344,-0.37125,-0.29759,-0.4243,-0.38743,-0.37943,-0.47399,-0.08564,-0.00666,0.26576,0.22026,0.28038,0.29097,0.27179,0.2878,0.29176,0.29528,0.36214,0.43131,0.34752,0.32497,,,,,,,,,,,,,,,,,,
Jul1952,-1.23961,-0.95013,-0.38728,-0.70562,-1.03399,-0.1368,-0.81341,-0.44977,-0.56114,-0.55104,-0.4438,-0.49655,-0.424,-0.54373,-0.5038,-0.49378,-0.58142,-0.18263,-0.09302,0.18702,0.14114,0.20455,0.21804,0.20038,0.21743,0.22154,0.226,0.29455,0.36424,0.27676,0.25891,,,,,,,,,,,,,,,,,
Aug1952,0.61713,-0.53878,-0.44385,-0.08414,-0.36367,-0.79992,-0.0189,-0.7302,-0.3812,-0.49525,-0.48539,-0.37858,-0.43439,-0.35833,-0.47974,-0.44065,-0.43473,-0.52736,-0.13239,-0.05355,0.22634,0.18097,0.24225,0.25639,0.2382,0.25402,0.25692,0.26267,0.33152,0.40285,0.31656,0.29704,,,,,,,,,,,,,,,,
Sep1952,0.00139,0.39767,-0.46001,-0.37198,-0.08075,-0.33093,-0.74538,-0.03441,-0.73827,-0.37963,-0.49369,-0.48559,-0.37954,-0.43648,-0.36077,-0.48206,-0.44108,-0.43514,-0.53149,-0.13921,-0.06568,0.21855,0.17376,0.23401,0.24913,0.22859,0.24565,0.24806,0.25471,0.32391,0.39397,0.30343,0.28101,,,,,,,,,,,,,,,
