DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,-1.70977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,-0.86439,-1.4964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,0.75879,0.12293,-0.73336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,0.49966,0.62458,0.33199,-0.19101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,0.02945,0.06923,0.13832,0.06595,-0.10197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,-0.14438,-0.29998,-0.26521,-0.22119,-0.26148,-0.34025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,0.65,0.21871,0.04071,0.05966,0.08459,0.05665,0.00551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,0.79698,0.93684,0.58479,0.44296,0.4523,0.46715,0.4445,0.40318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,-0.04808,0.58627,0.79911,0.49577,0.31413,0.3239,0.33849,0.31518,0.27428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,1.07309,0.50378,0.92912,1.06954,0.73853,0.58053,0.58993,0.60377,0.58355,0.54537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,-1.00997,0.73617,0.25567,0.77751,0.97618,0.66019,0.49486,0.50581,0.52094,0.50018,0.45995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,1.71819,0.25125,0.96628,0.43876,0.90558,1.07932,0.73832,0.57772,0.58771,0.60246,0.58189,0.54222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,0.12427,1.52806,0.19676,0.94146,0.44236,0.93777,1.07932,0.73967,0.57225,0.58171,0.59675,0.57607,0.53665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,-0.19258,-0.17751,1.36914,0.10071,0.91536,0.42148,0.92812,1.06908,0.7314,0.56546,0.57466,0.59017,0.56955,0.53034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,0.66771,0.33805,0.20966,1.29877,0.16495,0.92499,0.45486,0.94605,1.08397,0.74581,0.5818,0.59074,0.60667,0.58618,0.54695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,-0.43234,-0.05531,-0.13551,-0.14376,0.66119,-0.06324,0.79014,0.3855,0.88128,1.05889,0.72647,0.55799,0.56757,0.58352,0.56244,0.52267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,0.2042,0.04539,0.10152,0.0806,0.08431,0.37556,0.03173,0.56181,0.22767,0.8019,1.00391,0.6734,0.50692,0.51724,0.53416,0.51202,0.47095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,0.70529,0.50764,0.43867,0.45791,0.44161,0.44774,0.57262,0.39702,0.67333,0.44299,0.8733,1.06409,0.77308,0.66628,0.67616,0.69172,0.67258,0.63705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,-0.83666,-0.20393,-0.29552,-0.33406,-0.3097,-0.31785,-0.31408,-0.19566,-0.30844,0.02657,-0.11972,0.27565,0.47803,0.29818,0.19991,0.218,0.24108,0.22447,0.19137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,0.60249,-0.13879,0.14459,0.04919,0.00866,0.0227,0.01383,0.01615,0.11844,0.03758,0.28627,0.13004,0.46921,0.64566,0.48084,0.41123,0.42834,0.44423,0.42915,0.4005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,-0.35369,0.18404,-0.45285,-0.06406,-0.18854,-0.22613,-0.21212,-0.22072,-0.21756,-0.11969,-0.1976,0.06561,-0.02553,0.32901,0.51822,0.38949,0.28268,0.29917,0.3172,0.30247,0.27298,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,-1.08407,-1.00527,-0.26835,-0.79808,-0.32643,-0.42558,-0.45678,-0.43847,-0.44476,-0.44248,-0.33694,-0.41384,-0.13103,-0.20519,0.13925,0.31848,0.19131,0.08784,0.10604,0.12641,0.11094,0.07938,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,-0.29443,-1.20897,-1.06441,-0.35865,-0.88122,-0.39858,-0.49591,-0.52723,-0.50841,-0.51446,-0.51217,-0.40842,-0.48575,-0.18958,-0.26371,0.09625,0.28537,0.15316,0.04793,0.06675,0.08705,0.07108,0.0387,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,0.2847,-0.24906,-1.14489,-1.06324,-0.36042,-0.88866,-0.40419,-0.50129,-0.532,-0.51306,-0.51907,-0.51684,-0.41164,-0.48899,-0.19251,-0.26724,0.09083,0.27962,0.14719,0.04216,0.06103,0.08128,0.06526,0.03322,,,,,,,,,,,,,,,,,,,,,,,,
Jan1952,-0.76425,-0.25564,-0.4692,-1.20398,-1.0848,-0.36761,-0.90286,-0.41481,-0.51718,-0.5482,-0.529,-0.53521,-0.53319,-0.43102,-0.51156,-0.22046,-0.29665,0.09348,0.28707,0.1616,0.05505,0.0741,0.09489,0.07879,0.0465,,,,,,,,,,,,,,,,,,,,,,,
Feb1952,-1.07898,-1.12516,-0.74739,-0.69057,-1.28683,-1.12496,-0.41,-0.93304,-0.44418,-0.54128,-0.57238,-0.55228,-0.55816,-0.55609,-0.45443,-0.5361,-0.24364,-0.31767,0.07277,0.26567,0.14296,0.03835,0.05752,0.07835,0.06246,0.03007,,,,,,,,,,,,,,,,,,,,,,
Mar1952,-0.90478,-1.19145,-1.2525,-0.99786,-0.91468,-1.33581,-1.16601,-0.46195,-0.97387,-0.48118,-0.57515,-0.60535,-0.58451,-0.59024,-0.58858,-0.48742,-0.5697,-0.27569,-0.34432,0.04532,0.23956,0.12028,0.01477,0.03404,0.05559,0.03967,0.00688,,,,,,,,,,,,,,,,,,,,,
Apr1952,1.19559,0.6352,0.29085,0.03458,-0.00589,-0.26392,-0.94887,-0.98546,-0.34804,-0.89367,-0.40187,-0.51133,-0.54218,-0.52156,-0.52744,-0.52534,-0.42172,-0.50505,-0.2086,-0.28442,0.10923,0.30784,0.18228,0.07689,0.09597,0.11714,0.10129,0.06811,,,,,,,,,,,,,,,,,,,,
May1952,-0.22608,0.06655,-0.07399,-0.17104,-0.25441,-0.24904,-0.44788,-0.96168,-1.07855,-0.51135,-1.10756,-0.59877,-0.6753,-0.70227,-0.67927,-0.68489,-0.68418,-0.57847,-0.65807,-0.3626,-0.43658,-0.02529,0.14702,0.03376,-0.06685,-0.04748,-0.02617,-0.04057,-0.07418,,,,,,,,,,,,,,,,,,,
Jun1952,0.51305,0.15938,0.276,0.21194,0.16362,0.13585,0.13231,0.01527,-0.38839,-0.63259,-0.20649,-0.78911,-0.47121,-0.50803,-0.53564,-0.51533,-0.51956,-0.51888,-0.41655,-0.49767,-0.23458,-0.34343,0.01619,0.1744,0.06395,-0.03033,-0.00911,0.01029,-0.00373,-0.03571,,,,,,,,,,,,,,,,,,
Jul1952,0.75229,0.65647,0.40192,0.48033,0.43697,0.4032,0.38053,0.382,0.31942,0.05383,-0.20376,0.07288,-0.42543,-0.15789,-0.21119,-0.23146,-0.20787,-0.21105,-0.20868,-0.12895,-0.2049,0.01831,-0.06808,0.2252,0.38607,0.25773,0.16761,0.18228,0.19802,0.18598,0.15751,,,,,,,,,,,,,,,,,
Aug1952,0.64185,0.89443,0.81498,0.6276,0.6882,0.65123,0.62512,0.60727,0.61254,0.5699,0.33051,0.07751,0.31895,-0.1066,0.10291,0.06671,0.04793,0.06348,0.05909,0.06238,0.14026,0.08154,0.25615,0.14144,0.42634,0.57031,0.43129,0.34516,0.35606,0.36845,0.35637,0.33085,,,,,,,,,,,,,,,,
Sep1952,-0.40258,0.19726,0.59765,0.61222,0.37927,0.44321,0.40405,0.37634,0.3589,0.36517,0.32422,0.09555,-0.09149,0.15981,-0.27052,-0.00978,-0.08113,-0.10108,-0.0832,-0.08726,-0.08411,-0.00647,-0.07874,0.10427,0.01265,0.30168,0.44516,0.32322,0.24451,0.25653,0.26925,0.25744,0.23114,,,,,,,,,,,,,,,
Oct1952,0.02692,-0.50166,0.10339,0.5456,0.58305,0.36129,0.4267,0.38917,0.36371,0.34731,0.36302,0.3286,0.09753,-0.08982,0.14523,-0.2931,-0.05017,-0.11945,-0.14001,-0.12118,-0.12555,-0.12279,-0.04926,-0.12233,0.07364,-0.01992,0.26198,0.39885,0.27844,0.20071,0.2139,0.2266,0.21347,0.18622,,,,,,,,,,,,,,
Nov1952,-0.42634,-0.24584,-0.63577,-0.00763,0.46426,0.52856,0.29951,0.36807,0.32962,0.30368,0.28646,0.29983,0.26503,0.03714,-0.15386,0.09499,-0.35523,-0.1025,-0.16993,-0.19069,-0.17214,-0.17685,-0.17419,-0.10007,-0.17537,0.02906,-0.06642,0.22185,0.36131,0.24379,0.16852,0.18233,0.1957,0.18242,0.15476,,,,,,,,,,,,,
Dec1952,1.1823,0.13533,-0.0411,-0.53649,0.06302,0.52264,0.56634,0.33852,0.40656,0.3681,0.34217,0.32518,0.34062,0.30521,0.07667,-0.11832,0.12817,-0.32256,-0.07165,-0.13958,-0.16032,-0.14206,-0.14681,-0.14369,-0.07031,-0.1449,0.05668,-0.04055,0.24901,0.38932,0.27054,0.19413,0.20804,0.22129,0.20801,0.18047,,,,,,,,,,,,
Jan1953,-0.04942,0.90657,0.05326,-0.07681,-0.53184,0.08795,0.52359,0.56585,0.33102,0.39797,0.36024,0.33419,0.3173,0.33072,0.29164,0.06195,-0.13485,0.14467,-0.30206,-0.04646,-0.11556,-0.1366,-0.11783,-0.12255,-0.11932,-0.04468,-0.12057,0.08376,-0.01587,0.27796,0.42043,0.30004,0.2182,0.23341,0.24759,0.23351,0.20426,,,,,,,,,,,
Feb1953,-0.83746,-0.63622,0.42583,-0.15327,-0.14866,-0.5734,0.05345,0.49314,0.54391,0.31067,0.37744,0.34042,0.31451,0.2978,0.31144,0.27172,0.0437,-0.15168,0.12857,-0.31735,-0.06035,-0.12756,-0.14848,-0.1297,-0.13423,-0.1312,-0.05719,-0.13323,0.07195,-0.0263,0.26528,0.40527,0.28567,0.20372,0.21889,0.23299,0.21884,0.18949,,,,,,,,,,
Mar1953,-0.53912,-0.86,-0.79606,-0.02014,-0.37697,-0.21548,-0.60288,0.01327,0.45469,0.51997,0.28619,0.35336,0.3171,0.2912,0.27423,0.28842,0.24928,0.02226,-0.16906,0.11024,-0.33699,-0.07592,-0.14411,-0.1653,-0.14589,-0.15036,-0.14743,-0.0736,-0.15025,0.05962,-0.0374,0.25502,0.39202,0.27276,0.18955,0.20496,0.21876,0.2045,0.17479,,,,,,,,,
Apr1953,0.15539,-0.21845,-0.44749,-0.46915,-0.01179,-0.32268,-0.21733,-0.58969,-0.0056,0.44751,0.52634,0.2868,0.35553,0.31827,0.29188,0.27491,0.28937,0.24875,0.01925,-0.1748,0.10741,-0.34539,-0.07995,-0.14836,-0.17006,-0.15052,-0.15483,-0.15201,-0.07481,-0.15384,0.06039,-0.03739,0.26157,0.39624,0.27564,0.19141,0.20646,0.22051,0.20586,0.17562,,,,,,,,
May1953,-0.27424,-0.2995,-0.40613,-0.48819,-0.50575,-0.29347,-0.524,-0.42587,-0.77801,-0.18728,0.24291,0.35136,0.11605,0.18887,0.1529,0.12528,0.10675,0.12496,0.08162,-0.14857,-0.33771,-0.03564,-0.49689,-0.23347,-0.29528,-0.31573,-0.29638,-0.29929,-0.29756,-0.2248,-0.30445,-0.08531,-0.17827,0.10913,0.24746,0.12688,0.05266,0.06865,0.08503,0.07188,0.04183,,,,,,,
Jun1953,0.18991,-0.15395,-0.1651,-0.21082,-0.25003,-0.24934,-0.16245,-0.28921,-0.32502,-0.6044,-0.14886,0.12825,0.22123,0.07096,0.13919,0.10776,0.08416,0.06767,0.08936,0.04509,-0.17099,-0.37368,-0.11828,-0.54371,-0.30021,-0.35652,-0.37015,-0.35269,-0.35589,-0.35493,-0.28349,-0.35978,-0.14831,-0.25115,0.05331,0.18124,0.07809,0.00367,0.02272,0.03798,0.02692,-0.00272,,,,,,
