DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,-0.04988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,0.15412,-0.13118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,0.94267,0.62986,0.37125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,0.85043,1.06552,0.82657,0.61235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,0.01115,0.44334,0.68408,0.52997,0.38312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,-0.93243,-0.69582,-0.21052,0.10303,0.01379,-0.0629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,1.59857,1.18733,0.87664,0.96827,1.07872,0.93006,0.81797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,2.80827,2.72469,2.40063,2.14735,2.12224,2.07456,1.91214,1.81748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,-1.64383,1.95583,2.25573,2.05072,1.84994,1.84493,1.823,1.64784,1.56022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,0.67587,-0.24726,1.63202,2.1522,1.83329,1.74182,1.72818,1.72247,1.61957,1.55029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,-0.57283,0.07826,-0.59178,1.1891,1.75186,1.48249,1.33953,1.36711,1.40807,1.32606,1.26807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,0.23576,-0.3351,0.08236,-0.42563,0.98026,1.56096,1.33277,1.21519,1.25314,1.28719,1.22162,1.17702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,-0.75336,-0.04863,-0.47499,-0.03878,-0.52173,0.85302,1.42458,1.21735,1.10953,1.15069,1.18655,1.13767,1.10063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,-0.39857,-0.88099,-0.25141,-0.57765,-0.15946,-0.61993,0.72447,1.29143,1.09527,0.99305,1.03975,1.08107,1.03578,1.00427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,-0.74395,-0.91472,-1.09083,-0.42652,-0.67816,-0.24648,-0.70302,0.61095,1.1524,0.97084,0.87974,0.92952,0.97979,0.93399,0.90455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,0.33283,-0.32555,-0.52389,-0.8012,-0.34399,-0.58809,-0.21566,-0.63086,0.58669,1.11868,0.94995,0.87466,0.92479,0.97418,0.93521,0.90627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,0.56199,0.52142,0.06617,-0.16285,-0.42718,-0.2124,-0.48033,-0.15814,-0.54904,0.6303,1.16763,1.0027,0.9322,0.97237,1.02124,0.97825,0.94197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,0.06023,0.35838,0.32318,-0.01064,-0.21854,-0.43877,-0.29379,-0.5348,-0.20798,-0.58666,0.56317,1.10369,0.93244,0.86548,0.91162,0.96576,0.92734,0.89278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,0.38787,0.18504,0.33026,0.3122,0.11209,-0.05344,-0.24371,-0.09877,-0.3366,-0.05562,-0.40778,0.62984,1.08423,0.93239,0.8689,0.89914,0.95209,0.91412,0.88811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,0.57337,0.56881,0.44365,0.46225,0.45763,0.27292,0.1237,-0.05121,0.05607,-0.18356,0.0569,-0.27671,0.70375,1.14297,0.999,0.93872,0.96784,1.00775,0.97012,0.94022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,1.43282,1.33413,1.12147,0.99579,0.97487,0.9427,0.74263,0.58204,0.41459,0.46987,0.20974,0.42247,0.10002,0.99349,1.36554,1.23615,1.16373,1.18345,1.21049,1.16689,1.13341,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,-1.57359,-0.48004,-0.13425,-0.01914,-0.02908,0.05037,0.08846,-0.05499,-0.16597,-0.30802,-0.19988,-0.40556,-0.07985,-0.43955,0.56554,0.97083,0.85324,0.80686,0.84832,0.89411,0.85932,0.83775,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,1.14453,-0.23649,0.38685,0.52853,0.56067,0.51032,0.53899,0.5379,0.39914,0.28853,0.1688,0.22231,0.04227,0.24918,-0.03653,0.81399,1.16783,1.03829,0.98661,1.01854,1.04869,1.00964,0.97933,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,0.68418,1.0525,0.07671,0.54988,0.62551,0.66601,0.60581,0.62365,0.6235,0.49515,0.3988,0.30161,0.3569,0.18956,0.37077,0.10671,0.88319,1.20777,1.0806,1.03133,1.06714,1.09652,1.06094,1.02963,,,,,,,,,,,,,,,,,,,,,,,,
Jan1952,-0.89866,0.33704,0.84399,-0.06422,0.41291,0.49743,0.54472,0.50249,0.52085,0.52066,0.39943,0.31223,0.20949,0.26345,0.08542,0.26192,0.00128,0.80243,1.14287,1.01309,0.96696,1.00522,1.04459,1.01837,0.9871,,,,,,,,,,,,,,,,,,,,,,,
Feb1952,-0.26883,-0.89364,0.12165,0.67987,-0.16743,0.29602,0.38965,0.44133,0.4034,0.42738,0.4342,0.32418,0.24475,0.15038,0.20978,0.03652,0.20031,-0.06014,0.73039,1.06832,0.94458,0.90213,0.94602,0.98666,0.96167,0.93107,,,,,,,,,,,,,,,,,,,,,,
Mar1952,0.37038,-0.02039,-0.51341,0.19727,0.6886,-0.09569,0.34024,0.42119,0.47334,0.43301,0.45494,0.45788,0.35505,0.26948,0.17682,0.22857,0.06577,0.21848,-0.03597,0.73447,1.06911,0.9484,0.90669,0.9498,0.98897,0.96452,0.9375,,,,,,,,,,,,,,,,,,,,,
Apr1952,0.42222,0.41337,0.14784,-0.28183,0.22948,0.69616,-0.06236,0.34333,0.4186,0.48049,0.44639,0.48378,0.4875,0.38771,0.30877,0.21633,0.26714,0.10926,0.24827,-0.00098,0.7632,1.08398,0.97407,0.92963,0.97248,1.00935,0.984,0.95606,,,,,,,,,,,,,,,,,,,,
May1952,0.60016,0.59747,0.53397,0.28368,-0.05602,0.28506,0.7135,-0.0028,0.39269,0.47376,0.5547,0.51737,0.55268,0.54393,0.44194,0.35794,0.25884,0.29778,0.14049,0.28207,0.03537,0.7763,1.09411,0.98735,0.94626,0.98942,1.02144,0.99808,0.9706,,,,,,,,,,,,,,,,,,,
Jun1952,0.66105,0.74846,0.69306,0.64727,0.40221,0.12176,0.34249,0.74795,0.0781,0.44198,0.52692,0.59626,0.55299,0.59384,0.58526,0.48552,0.4047,0.31221,0.34709,0.18645,0.33899,0.09568,0.82689,1.12787,1.02997,0.98886,1.03035,1.06075,1.03661,1.00635,,,,,,,,,,,,,,,,,,
Jul1952,-1.79269,-1.21376,-0.6854,-0.57288,-0.4766,-0.55071,-0.72616,-0.28273,0.25855,-0.35559,0.01851,0.10468,0.16301,0.12517,0.16703,0.16678,0.09103,0.02817,-0.05488,-0.00498,-0.15711,0.02017,-0.23354,0.52916,0.84405,0.74242,0.71319,0.77052,0.80917,0.7851,0.7603,,,,,,,,,,,,,,,,,
