DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,0.61311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,-1.24978,-0.31777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,1.46417,-0.08686,0.24882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,1.5872,1.83326,0.5419,0.65381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,-0.38357,1.14859,1.56913,0.45275,0.60124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,0.5303,0.20697,1.17784,1.58699,0.54882,0.65932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,1.19496,1.2477,0.87541,1.55193,1.81701,0.85923,0.90322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,-0.27235,0.68702,0.86771,0.56188,1.29975,1.65757,0.75651,0.8319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,2.46041,1.66601,1.87834,1.8192,1.56056,2.06147,2.07322,1.28043,1.2628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,-0.86748,1.51241,1.04307,1.41223,1.41384,1.17034,1.66314,1.9035,1.12566,1.12693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,0.88747,0.2194,1.49087,1.23468,1.49514,1.49411,1.28827,1.6417,1.86722,1.20197,1.1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,-0.43932,0.15308,-0.30039,0.94837,0.72572,0.99984,1.09663,0.91277,1.31321,1.58362,0.99163,1.02437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,0.77634,0.32686,0.55758,0.36309,0.96775,0.86211,1.03522,1.11578,0.98287,1.27875,1.53058,1.07193,1.09371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,0.5299,0.74142,0.40679,0.58843,0.40988,0.91257,0.82874,0.9762,1.05234,0.95348,1.22498,1.45011,1.06284,1.08419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,0.36533,0.52651,0.72566,0.44,0.58967,0.43066,0.88119,0.80298,0.94099,1.01542,0.92935,1.18552,1.4115,1.04295,1.0676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,0.28936,0.34802,0.46965,0.6986,0.44853,0.58868,0.43891,0.86106,0.79219,0.92636,0.99871,0.91373,1.15579,1.37693,1.01784,1.05185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,-0.41209,-0.08862,0.14457,0.37835,0.6399,0.39813,0.53738,0.39157,0.80754,0.73755,0.86737,0.93386,0.85211,1.08715,1.30493,0.95728,1.00222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,-0.30395,-0.49922,-0.2721,-0.01701,0.22172,0.51287,0.28441,0.43638,0.29009,0.70486,0.63565,0.77348,0.8435,0.75765,1.00803,1.2436,0.89405,0.95533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,0.09261,-0.09743,-0.34483,-0.18627,0.01714,0.26634,0.55102,0.33715,0.47121,0.32751,0.73282,0.662,0.79672,0.85982,0.77611,1.01271,1.23467,0.90203,0.95712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,-0.53187,-0.35248,-0.45639,-0.58411,-0.41248,-0.18862,0.11778,0.43483,0.23621,0.37274,0.23672,0.63648,0.565,0.70572,0.76682,0.6877,0.92592,1.15075,0.81638,0.88482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,0.81161,0.24021,0.25214,0.03617,-0.15701,-0.07886,0.09196,0.32204,0.58388,0.38526,0.51241,0.37385,0.75918,0.68965,0.81579,0.87264,0.79125,1.01776,1.23548,0.90688,0.96397,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,-1.27213,-0.33099,-0.53118,-0.40089,-0.48588,-0.57729,-0.41434,-0.23847,0.03571,0.36695,0.1871,0.32135,0.1868,0.5804,0.51186,0.6571,0.71455,0.63987,0.87584,1.09529,0.77246,0.84615,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,1.09277,0.15949,0.59683,0.22464,0.22838,0.08301,-0.05059,0.01276,0.1069,0.31456,0.55128,0.38106,0.49276,0.36558,0.72174,0.6542,0.78351,0.83334,0.75904,0.97073,1.16869,0.86211,0.92095,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,0.77761,1.24887,0.62822,0.87116,0.55131,0.4766,0.36661,0.19856,0.25758,0.31916,0.48299,0.68221,0.51971,0.61805,0.49845,0.83747,0.77056,0.89227,0.92993,0.85651,1.05741,1.24667,0.94483,0.98829,,,,,,,,,,,,,,,,,,,,,,,,
Jan1952,-0.75086,-0.248,0.13288,-0.15745,0.03495,-0.11468,-0.07683,-0.16409,-0.25907,-0.16881,-0.09975,0.08687,0.33967,0.21418,0.32887,0.22557,0.52892,0.46824,0.59748,0.64073,0.58275,0.7866,0.97262,0.6992,0.78391,,,,,,,,,,,,,,,,,,,,,,,
Feb1952,0.22669,-0.42249,-0.163,0.13046,-0.1129,0.05394,-0.0597,-0.03438,-0.11726,-0.18373,-0.11013,-0.04177,0.12895,0.35617,0.25233,0.35297,0.25755,0.53219,0.4774,0.59719,0.63416,0.58102,0.76579,0.93154,0.68423,0.76797,,,,,,,,,,,,,,,,,,,,,,
