DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,-0.69214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,0.8713,0.04763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,1.04389,1.0461,0.52447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,0.90622,1.13096,1.1526,0.78566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,1.3315,1.41012,1.56814,1.51818,1.30366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,-0.21184,0.60608,0.75586,0.89144,0.93983,0.79528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,0.50057,0.06492,0.57422,0.72975,0.85907,0.89639,0.76191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,1.26794,1.18275,0.82216,1.15049,1.22071,1.28983,1.29657,1.21141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,-0.01234,0.88643,0.91046,0.6382,0.94927,1.01796,1.08176,1.0978,1.02444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,0.59837,0.40728,1.01889,1.0841,0.89861,1.17247,1.2151,1.25538,1.26659,1.20514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,-1.41143,-0.53593,-0.54094,0.16027,0.38,0.22585,0.54341,0.61018,0.66935,0.70796,0.66811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,-0.09941,-1.23343,-0.58579,-0.58342,0.04442,0.21634,0.09,0.40695,0.48398,0.54896,0.58954,0.54582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,-0.52026,-0.30625,-1.21526,-0.61818,-0.61658,-0.01705,0.14115,0.02047,0.32975,0.41046,0.47809,0.51984,0.47944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,-0.22411,-0.66179,-0.41052,-1.21908,-0.66787,-0.66492,-0.06733,0.09003,-0.03462,0.27627,0.36078,0.42791,0.47076,0.43192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,-0.34813,-0.47103,-0.72166,-0.46313,-1.24485,-0.69897,-0.69439,-0.10482,0.0444,-0.08203,0.23145,0.31522,0.38698,0.42805,0.38934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,-0.46889,-0.72935,-0.776,-0.92804,-0.64926,-1.29456,-0.76079,-0.76042,-0.19448,-0.03613,-0.15193,0.16605,0.25062,0.32062,0.36376,0.32496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,-0.17528,-0.43158,-0.61091,-0.66556,-0.80604,-0.70235,-1.29283,-0.79402,-0.80355,-0.22342,-0.06859,-0.18521,0.13389,0.21959,0.29527,0.34307,0.30363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,0.51124,0.25489,0.04404,-0.09221,-0.18987,-0.33704,-0.44342,-1.03765,-0.66634,-0.68253,-0.1229,0.04662,-0.10414,0.19932,0.28386,0.35812,0.39739,0.35813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,1.22811,1.27662,1.03366,0.85448,0.75457,0.65427,0.53642,0.37011,-0.2972,-0.06668,-0.08026,0.36417,0.49885,0.3658,0.60316,0.66519,0.72405,0.75046,0.71841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,1.16218,1.59272,1.4996,1.38208,1.23646,1.15211,1.06089,0.98554,0.81838,0.15182,0.33756,0.31837,0.69157,0.8059,0.68264,0.88667,0.94502,0.98952,1.00967,0.96819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,1.45542,1.59676,1.78694,1.81018,1.72706,1.61838,1.54826,1.4561,1.39296,1.24811,0.61151,0.73925,0.71007,1.02626,1.14251,1.03165,1.20109,1.24979,1.28283,1.30476,1.26097,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,-1.32998,0.07049,0.68698,1.22741,1.24454,1.17388,1.0743,1.01108,0.94838,0.89538,0.76956,0.20314,0.35082,0.3048,0.6374,0.75918,0.64296,0.84066,0.89845,0.94152,0.96599,0.93212,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,0.9234,-0.1933,0.56955,1.01075,1.39059,1.42412,1.34825,1.26475,1.2152,1.16713,1.13506,1.01898,0.51419,0.64814,0.60541,0.93994,1.04138,0.93742,1.10536,1.15198,1.19056,1.21126,1.17319,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,-0.51492,0.47701,-0.41103,0.31124,0.75021,1.19193,1.23886,1.16218,1.0842,1.03281,0.98953,0.95633,0.85088,0.36893,0.5201,0.48493,0.81967,0.90588,0.79175,0.96495,1.01626,1.05888,1.08327,1.04668,,,,,,,,,,,,,,,,,,,,,,,,
Jan1952,-0.70047,-0.6931,0.34251,-0.47218,0.21781,0.65368,1.09966,1.15238,1.07788,1.00261,0.95236,0.91089,0.88096,0.77558,0.29811,0.44162,0.40038,0.75233,0.8472,0.73872,0.91075,0.96275,1.00977,1.03637,0.99979,,,,,,,,,,,,,,,,,,,,,,,
Feb1952,-1.28445,-1.25366,-0.94788,0.17495,-0.59077,0.09543,0.55053,1.01231,1.06959,0.99414,0.92102,0.86841,0.82688,0.79831,0.69851,0.22401,0.37353,0.33252,0.68894,0.77653,0.67104,0.84746,0.90167,0.94981,0.9764,0.93918,,,,,,,,,,,,,,,,,,,,,,
Mar1952,-0.84941,-1.37741,-1.38542,-1.0548,0.06463,-0.66245,0.01986,0.47625,0.94527,1.00031,0.92668,0.85368,0.80394,0.76115,0.73291,0.63881,0.16543,0.32232,0.28197,0.64234,0.7379,0.63089,0.80725,0.86157,0.90935,0.93501,0.89927,,,,,,,,,,,,,,,,,,,,,
Apr1952,0.81373,0.17914,-0.28476,-0.60241,-0.69962,0.19641,-0.54694,0.09527,0.52153,0.98341,1.03624,0.96509,0.89619,0.84767,0.80726,0.77963,0.68734,0.23647,0.37948,0.34572,0.69431,0.79168,0.69289,0.85826,0.90848,0.95279,0.97792,0.94237,,,,,,,,,,,,,,,,,,,,
May1952,-0.36602,0.07055,-0.26878,-0.53449,-0.72597,-0.83027,0.05511,-0.62526,0.01331,0.46487,0.92148,0.98704,0.91642,0.84831,0.80356,0.76656,0.7387,0.64794,0.20455,0.36273,0.31584,0.65309,0.72974,0.62857,0.79343,0.84398,0.89041,0.91524,0.88234,,,,,,,,,,,,,,,,,,,
Jun1952,0.55689,0.19723,0.36828,0.15972,-0.06563,-0.24188,-0.51306,0.15764,-0.49192,0.13371,0.54917,0.98491,1.02845,0.95303,0.88836,0.84992,0.81216,0.78337,0.69592,0.24812,0.41765,0.39146,0.72384,0.78591,0.6988,0.85884,0.91056,0.95642,0.97867,0.94517,,,,,,,,,,,,,,,,,,
Jul1952,-0.34542,-0.16734,-0.38366,-0.22679,-0.34329,-0.4471,-0.55378,-0.6771,-0.05278,-0.61552,-0.04929,0.34381,0.78247,0.83461,0.76633,0.69891,0.66365,0.62387,0.60028,0.53089,0.11043,0.27348,0.24118,0.56307,0.63152,0.55248,0.72934,0.78754,0.8338,0.85423,0.82106,,,,,,,,,,,,,,,,,
Aug1952,0.89419,0.34387,0.40217,0.19545,0.29141,0.17826,0.06385,-0.02849,-0.23506,0.23619,-0.28114,0.23282,0.57107,0.97707,1.01784,0.94669,0.8874,0.84897,0.80765,0.77409,0.70788,0.30419,0.45969,0.45031,0.76558,0.8507,0.78236,0.93794,0.99009,1.02897,1.04886,1.01492,,,,,,,,,,,,,,,,
Sep1952,-0.09672,0.54204,0.19188,0.24154,0.0997,0.18076,0.08255,-0.01774,-0.08972,-0.26256,0.1483,-0.31779,0.14275,0.46303,0.87254,0.90753,0.84478,0.78687,0.74879,0.71113,0.67999,0.62818,0.24238,0.38986,0.38887,0.71276,0.81286,0.73351,0.89509,0.94979,0.99224,1.01662,0.9805,,,,,,,,,,,,,,,
Oct1952,-0.68448,-0.63008,-0.05318,-0.23269,-0.07328,-0.17311,-0.04635,-0.14049,-0.24775,-0.31792,-0.46905,-0.03604,-0.49967,-0.05706,0.27084,0.66937,0.70508,0.66145,0.60952,0.57665,0.5412,0.51457,0.46742,0.07268,0.23129,0.22386,0.56101,0.66076,0.57924,0.75042,0.81054,0.85796,0.88545,0.84715,,,,,,,,,,,,,,
Nov1952,-0.25032,-0.70642,-0.72276,-0.23698,-0.38383,-0.24874,-0.32931,-0.23725,-0.32107,-0.40735,-0.47185,-0.61342,-0.19416,-0.669,-0.21099,0.1717,0.55731,0.59975,0.54619,0.48831,0.45078,0.41418,0.37525,0.30912,-0.11953,0.05401,0.04408,0.41202,0.51897,0.44244,0.62124,0.69053,0.73733,0.7679,0.72403,,,,,,,,,,,,,
